race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose
2420260101010001,utsunomiya,2026-01-01,1,注4 ▲2 ◎1 ○5 ×6 △7,"1-6  1,560円(4)","1-6-7  6,240円(18)",1,齊藤 英伊須  青,森,21,125,A2,逃,3.92,89.54,1,15.1,逃,nan,下げ叩いて
2420260101010001,utsunomiya,2026-01-01,1,注4 ▲2 ◎1 ○5 ×6 △7,"1-6  1,560円(4)","1-6-7  6,240円(18)",2,有馬 雄二  奈,良,43,90,A2,追,3.92,83.10,7,15.2,nan,３車身,切替え失敗
2420260101010001,utsunomiya,2026-01-01,1,注4 ▲2 ◎1 ○5 ×6 △7,"1-6  1,560円(4)","1-6-7  6,240円(18)",3,山崎 充央  東,京,51,79,A2,追,3.85,82.65,5,14.7,nan,３/４車輪,目標に離れ
2420260101010001,utsunomiya,2026-01-01,1,注4 ▲2 ◎1 ○5 ×6 △7,"1-6  1,560円(4)","1-6-7  6,240円(18)",4,井田 晶之  三,重,34,113,A1,逃,3.92,82.88,4,15.0,nan,３/４車身,捲り上げも
2420260101010001,utsunomiya,2026-01-01,1,注4 ▲2 ◎1 ○5 ×6 △7,"1-6  1,560円(4)","1-6-7  6,240円(18)",5,工藤 政志  青,森,46,84,A1,追,3.85 3.92,85.66,6,15.0,nan,３/４車輪,番手絡まれ
2420260101010001,utsunomiya,2026-01-01,1,注4 ▲2 ◎1 ○5 ×6 △7,"1-6  1,560円(4)","1-6-7  6,240円(18)",6,佐藤 正吾  宮,城,42,88,A2,追,3.92,74.95,2,15.0,差,１/２車身,中割り伸び
2420260101010001,utsunomiya,2026-01-01,1,注4 ▲2 ◎1 ○5 ×6 △7,"1-6  1,560円(4)","1-6-7  6,240円(18)",7,馬場 和広  埼,玉,35,98,A1,両,3.92,87.29,3,15.1,nan,１/２車輪,番手飛付く
2420260101010002,utsunomiya,2026-01-01,2,×4 注1 ○2 ◎5 △7 ▲3,"2-7  4,710円(13)","2-7-5  9,830円(30)",1,奥原 亨,神奈川,36,103,A1,追,3.92,85.00,7,14.7,nan,３/４車身,目標共倒れ
2420260101010002,utsunomiya,2026-01-01,2,×4 注1 ○2 ◎5 △7 ▲3,"2-7  4,710円(13)","2-7-5  9,830円(30)",2,貝原 涼太  栃,木,28,125,A2,逃,3.92,84.83,1,15.3,逃,nan,会心の逃げ
2420260101010002,utsunomiya,2026-01-01,2,×4 注1 ○2 ◎5 △7 ▲3,"2-7  4,710円(13)","2-7-5  9,830円(30)",3,及川 裕奨  岩,手,44,86,A2,追,3.92,80.70,5,15.0,nan,１/８車輪,中団不発で
2420260101010002,utsunomiya,2026-01-01,2,×4 注1 ○2 ◎5 △7 ▲3,"2-7  4,710円(13)","2-7-5  9,830円(30)",4,田頭 寛之  千,葉,37,109,A1,両,3.92,86.77,6,14.7,nan,１/４車輪,６番手不発
2420260101010002,utsunomiya,2026-01-01,2,×4 注1 ○2 ◎5 △7 ▲3,"2-7  4,710円(13)","2-7-5  9,830円(30)",5,寺沼 将彦  東,京,33,111,A1,追,3.92,87.23,3,15.3,nan,３/４車身,番手掬われ
