race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose
1320240301010001,iwakitaira,2024-03-01,1,×1 ▲5 注6 ○2 ◎7 △4,4-7  290円(1),4-7-3  400円(1),1,高倉 俊宏  福,岡,37,93,A2,両,3.92,85.95,4,12.3,nan,６車身,後方で不発
1320240301010001,iwakitaira,2024-03-01,1,×1 ▲5 注6 ○2 ◎7 △4,4-7  290円(1),4-7-3  400円(1),2,小谷田 公則  福,島,42,88,A2,追,3.86,83.96,6,12.8,nan,３/４車身,三浦共倒れ
1320240301010001,iwakitaira,2024-03-01,1,×1 ▲5 注6 ○2 ◎7 △4,4-7  290円(1),4-7-3  400円(1),3,小島 雅章  埼,玉,48,83,A1,追,3.92,84.60,3,12.6,nan,１/４車輪,先行３番手
1320240301010001,iwakitaira,2024-03-01,1,×1 ▲5 注6 ○2 ◎7 △4,4-7  290円(1),4-7-3  400円(1),4,山崎 輝夫  埼,玉,33,99,A1,両,3.92,89.36,1,12.6,差,nan,絶好交わし
1320240301010001,iwakitaira,2024-03-01,1,×1 ▲5 注6 ○2 ◎7 △4,4-7  290円(1),4-7-3  400円(1),5,重 一徳,鹿児島,59,57,A2,追,3.85,81.04,5,12.5,nan,３車身,目標が後手
1320240301010001,iwakitaira,2024-03-01,1,×1 ▲5 注6 ○2 ◎7 △4,4-7  290円(1),4-7-3  400円(1),6,三浦 大輝  宮,城,26,111,A2,逃,3.92,80.20,7,13.2,nan,１車身１/２,叩れ口空き
1320240301010001,iwakitaira,2024-03-01,1,×1 ▲5 注6 ○2 ◎7 △4,4-7  290円(1),4-7-3  400円(1),7,齋藤 一茂  群,馬,35,97,A2,逃,3.92,85.29,2,12.9,逃,１車輪,ホーム叩き
1320240301010002,iwakitaira,2024-03-01,2,△4 ×1 注3 ○5 ◎2 ▲6,"4-1  4,730円(10)","4-1-2  12,310円(27)",1,郡 英治  広,島,54,68,A2,追,3.92,84.66,2,12.0,ク,３/４車輪,田上マーク
1320240301010002,iwakitaira,2024-03-01,2,△4 ×1 注3 ○5 ◎2 ▲6,"4-1  4,730円(10)","4-1-2  12,310円(27)",2,樫山 恭柄  福,岡,37,92,A1,追,3.92,90.91,3,12.3,nan,１/２車輪,番手絶好も
1320240301010002,iwakitaira,2024-03-01,2,△4 ×1 注3 ○5 ◎2 ▲6,"4-1  4,730円(10)","4-1-2  12,310円(27)",3,大橋 直人  埼,玉,47,77,A2,追,3.92,82.64,5,12.0,nan,１車輪,前ワンツー
1320240301010002,iwakitaira,2024-03-01,2,△4 ×1 注3 ○5 ◎2 ▲6,"4-1  4,730円(10)","4-1-2  12,310円(27)",4,田上 晃也  岡,山,26,115,A1,逃,3.92,81.86,1,12.0,差,nan,叩れ差返し
1320240301010002,iwakitaira,2024-03-01,2,△4 ×1 注3 ○5 ◎2 ▲6,"4-1  4,730円(10)","4-1-2  12,310円(27)",5,上野 恭哉  福,岡,25,119,A2,逃,3.92,88.00,4,12.5,nan,１/２車身,カマシ末欠
