race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose
2720260301010001,keiokaku,2026-03-01,1,△1 注4 ×2 ▲6 ◎5 ○7,5-2  630円(2),"5-2-7  1,590円(4)",1,星野 京旺  新,潟,26,127,A3,逃,3.92,68.30,6,13.1,nan,３/４車輪,立直し捲上
2720260301010001,keiokaku,2026-03-01,1,△1 注4 ×2 ▲6 ◎5 ○7,5-2  630円(2),"5-2-7  1,590円(4)",2,大中 拓磨  兵,庫,36,111,A3,逃,3.93,70.62,2,12.6,ク,３/４車輪,番手飛付く
2720260301010001,keiokaku,2026-03-01,1,△1 注4 ×2 ▲6 ◎5 ○7,5-2  630円(2),"5-2-7  1,590円(4)",3,柴田 健,神奈川,55,71,A3,追,3.92,69.59,4,12.5,nan,１車身１/２,石川英拾う
2720260301010001,keiokaku,2026-03-01,1,△1 注4 ×2 ▲6 ◎5 ○7,5-2  630円(2),"5-2-7  1,590円(4)",4,廣川 貞治  東,京,58,61,A3,追,3.93,68.37,7,13.1,nan,８車身,離れ割込む
2720260301010001,keiokaku,2026-03-01,1,△1 注4 ×2 ▲6 ◎5 ○7,5-2  630円(2),"5-2-7  1,590円(4)",5,森 飛龍  静,岡,22,127,A3,逃,3.85,75.18,1,12.7,逃,nan,番手入って
2720260301010001,keiokaku,2026-03-01,1,△1 注4 ×2 ▲6 ◎5 ○7,5-2  630円(2),"5-2-7  1,590円(4)",6,伊藤 嘉浩  岐,阜,48,79,A3,両,3.92,66.00,5,12.5,nan,１車身１/２,絡まれ遅れ
2720260301010001,keiokaku,2026-03-01,1,△1 注4 ×2 ▲6 ◎5 ○7,5-2  630円(2),"5-2-7  1,590円(4)",7,石川 英昭  静,岡,54,75,A3,追,3.92,73.00,3,12.6,nan,１車身１/２,競負３番手
2720260301010002,keiokaku,2026-03-01,2,◎2 ○5 注4 △1 ×7 ▲6,"7-2  2,830円(6)","7-2-1  12,620円(20)",1,島田 茂希,北海道,39,92,A3,逃,3.92,68.55,3,13.4,nan,１車輪,カマシ逃げ
2720260301010002,keiokaku,2026-03-01,2,◎2 ○5 注4 △1 ×7 ▲6,"7-2  2,830円(6)","7-2-1  12,620円(20)",2,谷澤 優貴  三,重,21,127,A3,逃,3.92,77.28,2,11.8,捲,１車身１/２,後手届かず
2720260301010002,keiokaku,2026-03-01,2,◎2 ○5 注4 △1 ×7 ▲6,"7-2  2,830円(6)","7-2-1  12,620円(20)",3,高森 圭介  栃,木,48,83,A3,追,3.92,68.23,6,12.5,nan,５車身,藤本龍任せ
2720260301010002,keiokaku,2026-03-01,2,◎2 ○5 注4 △1 ×7 ▲6,"7-2  2,830円(6)","7-2-1  12,620円(20)",4,町田 勝志  静,岡,50,76,A3,追,3.92,70.11,5,11.8,nan,１車身１/２,展開向かず
2720260301010002,keiokaku,2026-03-01,2,◎2 ○5 注4 △1 ×7 ▲6,"7-2  2,830円(6)","7-2-1  12,620円(20)",5,吉野 猛  愛,知,52,74,A3,追,3.92,71.96,4,11.8,nan,３/４車輪,谷澤が後手
2720260301010002,keiokaku,2026-03-01,2,◎2 ○5 注4 △1 ×7 ▲6,"7-2  2,830円(6)","7-2-1  12,620円(20)",6,藤本 龍也  長,野,42,98,A3,両,3.92,65.84,7,13.7,nan,大差,カマされて
2720260301010002,keiokaku,2026-03-01,2,◎2 ○5 注4 △1 ×7 ▲6,"7-2  2,830円(6)","7-2-1  12,620円(20)",7,中野 良,北海道,50,83,A3,追,3.92,74.14,1,13.3,差,nan,絶好で差す
2720260301010003,keiokaku,2026-03-01,3,◎3 ○7 ×1 注6 △5 ▲2,3-7  170円(1),"3-7-5  4,980円(10)",1,鈴木 広人,神奈川,42,99,A3,両,3.93,73.65,7,14.0,nan,大差,外併走浮く
2720260301010003,keiokaku,2026-03-01,3,◎3 ○7 ×1 注6 △5 ▲2,3-7  170円(1),"3-7-5  4,980円(10)",2,鈴木 規純  福,島,51,75,A3,追,3.86,70.42,4,12.5,nan,３/４車輪,三浦綾拾う
2720260301010003,keiokaku,2026-03-01,3,◎3 ○7 ×1 注6 △5 ▲2,3-7  170円(1),"3-7-5  4,980円(10)",3,西森 一稀  兵,庫,20,127,A3,逃,3.92,78.07,1,12.5,逃,nan,突張り先行
2720260301010003,keiokaku,2026-03-01,3,◎3 ○7 ×1 注6 △5 ▲2,3-7  170円(1),"3-7-5  4,980円(10)",4,真船 拓磨  福,島,40,96,A3,追,3.92,68.77,5,12.4,nan,１/２車輪,鈴木規続く
2720260301010003,keiokaku,2026-03-01,3,◎3 ○7 ×1 注6 △5 ▲2,3-7  170円(1),"3-7-5  4,980円(10)",5,三浦 綾  宮,城,34,105,A3,逃,3.92,68.29,3,12.6,nan,１車身,競負３番手
2720260301010003,keiokaku,2026-03-01,3,◎3 ○7 ×1 注6 △5 ▲2,3-7  170円(1),"3-7-5  4,980円(10)",6,畠山 裕行,神奈川,48,82,A3,追,3.92,65.87,6,12.6,nan,３車身,併走下がる
2720260301010003,keiokaku,2026-03-01,3,◎3 ○7 ×1 注6 △5 ▲2,3-7  170円(1),"3-7-5  4,980円(10)",7,南 大輔  京,都,50,76,A3,追,3.92,74.20,2,12.6,ク,２車身,競勝ち続く
