race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose
1120250929030001,hakodate,2025-09-29,1,△6 ◎2 ○4 ▲1 ×3 注5,"2-3  1,460円(5)","2-3-4  5,520円(14)",1,橋本 大祐  岐,阜,48,80,A2,追,3.92,78.73,4,12.1,nan,３/４車身,nan
1120250929030001,hakodate,2025-09-29,1,△6 ◎2 ○4 ▲1 ×3 注5,"2-3  1,460円(5)","2-3-4  5,520円(14)",2,森田 康嗣,北海道,44,89,A2,両,3.92,86.93,1,12.0,捲,nan,nan
1120250929030001,hakodate,2025-09-29,1,△6 ◎2 ○4 ▲1 ×3 注5,"2-3  1,460円(5)","2-3-4  5,520円(14)",3,戸塚 涼介  埼,玉,31,111,A2,逃,3.92,83.00,2,12.3,逃,３車身,nan
1120250929030001,hakodate,2025-09-29,1,△6 ◎2 ○4 ▲1 ×3 注5,"2-3  1,460円(5)","2-3-4  5,520円(14)",4,亀谷 隆一,神奈川,38,92,A2,追,3.92,80.41,3,12.1,nan,１/２車身,nan
1120250929030001,hakodate,2025-09-29,1,△6 ◎2 ○4 ▲1 ×3 注5,"2-3  1,460円(5)","2-3-4  5,520円(14)",5,金子 周一郎  埼,玉,48,78,A2,追,3.92,83.54,6,13.0,nan,５車身,nan
1120250929030001,hakodate,2025-09-29,1,△6 ◎2 ○4 ▲1 ×3 注5,"2-3  1,460円(5)","2-3-4  5,520円(14)",6,佐藤 啓斗  青,森,28,119,A2,逃,3.92,78.66,7,13.7,nan,８車身,nan
1120250929030001,hakodate,2025-09-29,1,△6 ◎2 ○4 ▲1 ×3 注5,"2-3  1,460円(5)","2-3-4  5,520円(14)",7,西巻 秀太  新,潟,41,97,A2,追,3.92,79.62,5,12.3,nan,３車身,nan
1120250929030002,hakodate,2025-09-29,2,×3 ▲6 ○1 ◎7 △4 注5,"5-2  1,410円(7)","5-2-1  5,920円(21)",1,助川 翔太郎  埼,玉,29,123,A2,逃,3.92,84.23,3,11.6,nan,１/２車輪,nan
1120250929030002,hakodate,2025-09-29,2,×3 ▲6 ○1 ◎7 △4 注5,"5-2  1,410円(7)","5-2-1  5,920円(21)",2,渡辺 聖,神奈川,39,100,A2,追,3.92,81.66,2,11.8,ク,３/４車身,nan
1120250929030002,hakodate,2025-09-29,2,×3 ▲6 ○1 ◎7 △4 注5,"5-2  1,410円(7)","5-2-1  5,920円(21)",3,末廣 快理  兵,庫,27,121,A1,逃,3.92,87.37,4,12.3,nan,１車身,nan
1120250929030002,hakodate,2025-09-29,2,×3 ▲6 ○1 ◎7 △4 注5,"5-2  1,410円(7)","5-2-1  5,920円(21)",4,亀井 雅斗  群,馬,49,75,A2,追,3.92,78.81,落,nan,nan,nan,nan
1120250929030002,hakodate,2025-09-29,2,×3 ▲6 ○1 ◎7 △4 注5,"5-2  1,410円(7)","5-2-1  5,920円(21)",5,井上 公利  宮,城,44,93,A2,逃,3.92,82.27,1,11.9,差,nan,nan
1120250929030002,hakodate,2025-09-29,2,×3 ▲6 ○1 ◎7 △4 注5,"5-2  1,410円(7)","5-2-1  5,920円(21)",6,川西 亮介,和歌山,49,86,A2,追,3.92,77.80,5,12.4,nan,９車身,nan
1120250929030002,hakodate,2025-09-29,2,×3 ▲6 ○1 ◎7 △4 注5,"5-2  1,410円(7)","5-2-1  5,920円(21)",7,近藤 圭佑  埼,玉,39,121,A1,逃,3.92,79.80,失,nan,nan,nan,nan
1120250929030003,hakodate,2025-09-29,3,注6 ◎1 ○2 △7 ×3 ▲5,"7-5  7,590円(19)","7-5-2  11,120円(35)",1,栗田 雄矢  静,岡,39,96,A1,追,3.92,86.08,4,12.0,nan,１/４車輪,nan
1120250929030003,hakodate,2025-09-29,3,注6 ◎1 ○2 △7 ×3 ▲5,"7-5  7,590円(19)","7-5-2  11,120円(35)",2,弓矢 輪太郎  三,重,21,125,A2,逃,3.92,87.12,3,12.4,nan,１/２車輪,nan
1120250929030003,hakodate,2025-09-29,3,注6 ◎1 ○2 △7 ×3 ▲5,"7-5  7,590円(19)","7-5-2  11,120円(35)",3,阿久津 浩之  東,京,42,94,A2,逃,3.92,84.70,7,13.0,nan,大差,nan
1120250929030003,hakodate,2025-09-29,3,注6 ◎1 ○2 △7 ×3 ▲5,"7-5  7,590円(19)","7-5-2  11,120円(35)",4,坂本 昌宏  青,森,41,91,A2,追,3.92,81.57,6,12.2,nan,３/４車輪,nan
1120250929030003,hakodate,2025-09-29,3,注6 ◎1 ○2 △7 ×3 ▲5,"7-5  7,590円(19)","7-5-2  11,120円(35)",5,吉田 裕全  埼,玉,40,90,A1,追,3.93,92.55,2,12.0,差,１/２車輪,nan
1120250929030003,hakodate,2025-09-29,3,注6 ◎1 ○2 △7 ×3 ▲5,"7-5  7,590円(19)","7-5-2  11,120円(35)",6,川田 忍,神奈川,47,87,A2,両,3.93,81.00,5,12.1,nan,１/２車輪,nan
1120250929030003,hakodate,2025-09-29,3,注6 ◎1 ○2 △7 ×3 ▲5,"7-5  7,590円(19)","7-5-2  11,120円(35)",7,中井 護  滋,賀,51,74,A1,追,3.86,83.30,1,12.2,差,nan,nan
1120250929030004,hakodate,2025-09-29,4,◎5 ○2 △7 注1 ×4 ▲3,2-5  470円(2),"2-5-4  3,440円(12)",1,丹波 孝佑  大,阪,37,98,A1,逃,3.92,84.08,6,12.6,nan,３車身,nan
1120250929030004,hakodate,2025-09-29,4,◎5 ○2 △7 注1 ×4 ▲3,2-5  470円(2),"2-5-4  3,440円(12)",2,成田 直喜  青,森,49,81,A1,追,3.92,88.19,1,11.7,差,nan,nan
1120250929030004,hakodate,2025-09-29,4,◎5 ○2 △7 注1 ×4 ▲3,2-5  470円(2),"2-5-4  3,440円(12)",3,松坂 侑亮,神奈川,27,115,A1,逃,3.92,88.52,7,12.3,nan,１/２車身,nan
1120250929030004,hakodate,2025-09-29,4,◎5 ○2 △7 注1 ×4 ▲3,2-5  470円(2),"2-5-4  3,440円(12)",4,乾 庄平  滋,賀,38,95,A2,追,3.92,83.56,3,11.9,nan,１車身１/２,nan
1120250929030004,hakodate,2025-09-29,4,◎5 ○2 △7 注1 ×4 ▲3,2-5  470円(2),"2-5-4  3,440円(12)",5,吉田 晏生  埼,玉,26,123,A1,逃,3.92,89.81,2,11.9,捲,３/４車輪,nan
1120250929030004,hakodate,2025-09-29,4,◎5 ○2 △7 注1 ×4 ▲3,2-5  470円(2),"2-5-4  3,440円(12)",6,渡邉 直弥  静,岡,29,113,A2,両,3.85,78.30,5,11.9,nan,１車身１/２,nan
