race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose
1120230501010001,hakodate,2023-05-01,1,×3 ◎1 ○2 ▲7 △6 注4,1-2  220円(1),1-2-3  380円(1),1,細田 愛未  埼,玉,27,108,L1,両,3.79,55.04,1,12.7,差,nan,nan
1120230501010001,hakodate,2023-05-01,1,×3 ◎1 ○2 ▲7 △6 注4,1-2  220円(1),1-2-3  380円(1),2,村田 奈穂  熊,本,31,116,L1,両,3.77,53.75,2,12.9,捲,１車身,nan
1120230501010001,hakodate,2023-05-01,1,×3 ◎1 ○2 ▲7 △6 注4,1-2  220円(1),1-2-3  380円(1),3,伊藤 のぞみ,北海道,35,116,L1,両,3.77,50.26,3,12.7,nan,３/４車輪,nan
1120230501010001,hakodate,2023-05-01,1,×3 ◎1 ○2 ▲7 △6 注4,1-2  220円(1),1-2-3  380円(1),4,國村 美留莉  山,口,23,118,L1,両,3.79,49.56,4,12.9,nan,１車輪,nan
1120230501010001,hakodate,2023-05-01,1,×3 ◎1 ○2 ▲7 △6 注4,1-2  220円(1),1-2-3  380円(1),5,成田 可菜絵  大,阪,35,112,L1,両,3.77,47.52,6,13.0,nan,３車身,nan
1120230501010001,hakodate,2023-05-01,1,×3 ◎1 ○2 ▲7 △6 注4,1-2  220円(1),1-2-3  380円(1),6,出口 倫子  長,崎,26,116,L1,両,3.71,46.90,5,12.6,nan,１/２車身,nan
1120230501010001,hakodate,2023-05-01,1,×3 ◎1 ○2 ▲7 △6 注4,1-2  220円(1),1-2-3  380円(1),7,加藤 恵  青,森,37,112,L1,両,3.79,46.42,7,13.4,nan,２車身,nan
1120230501010002,hakodate,2023-05-01,2,◎1 ○2 △4 ×3 注5 ▲7,1-2  180円(1),1-2-3  260円(1),1,小林 莉子  東,京,30,102,L1,両,3.77,56.16,1,12.7,差,nan,nan
1120230501010002,hakodate,2023-05-01,2,◎1 ○2 △4 ×3 注5 ▲7,1-2  180円(1),1-2-3  260円(1),2,佐伯 智恵  愛,媛,24,114,L1,両,3.77,52.75,2,12.6,ク,３/４車身,nan
1120230501010002,hakodate,2023-05-01,2,◎1 ○2 △4 ×3 注5 ▲7,1-2  180円(1),1-2-3  260円(1),3,岩崎 ゆみこ  茨,城,27,116,L1,両,3.79,51.41,3,13.1,nan,２車身,nan
1120230501010002,hakodate,2023-05-01,2,◎1 ○2 △4 ×3 注5 ▲7,1-2  180円(1),1-2-3  260円(1),4,中村 美那,神奈川,22,118,L1,両,3.79,49.16,5,13.4,nan,１/２車身,nan
1120230501010002,hakodate,2023-05-01,2,◎1 ○2 △4 ×3 注5 ▲7,1-2  180円(1),1-2-3  260円(1),5,菅原 ななこ  宮,城,22,120,L1,両,3.79,48.28,4,12.9,nan,１車身１/２,nan
1120230501010002,hakodate,2023-05-01,2,◎1 ○2 △4 ×3 注5 ▲7,1-2  180円(1),1-2-3  260円(1),6,浦部 郁里  滋,賀,36,102,L1,両,3.77,46.87,6,13.1,nan,３/４車身,nan
1120230501010002,hakodate,2023-05-01,2,◎1 ○2 △4 ×3 注5 ▲7,1-2  180円(1),1-2-3  260円(1),7,新井 美菜  埼,玉,23,116,L1,両,3.79,45.75,7,13.5,nan,１車身１/２,nan
1120230501010003,hakodate,2023-05-01,3,◎3 ○4 ×7 △1 注2 ▲6,"2-1  1,190円(6)","2-1-3  2,590円(9)",1,菊谷 信一  大,阪,38,90,A1,両,3.92,87.76,2,12.2,捲,１/８車輪,nan
1120230501010003,hakodate,2023-05-01,3,◎3 ○4 ×7 △1 注2 ▲6,"2-1  1,190円(6)","2-1-3  2,590円(9)",2,一ノ瀬 貴将  大,阪,36,98,A2,両,3.92,87.56,1,12.1,差,nan,nan
1120230501010003,hakodate,2023-05-01,3,◎3 ○4 ×7 △1 注2 ▲6,"2-1  1,190円(6)","2-1-3  2,590円(9)",3,土田 武志  茨,城,24,115,A2,逃,3.92,86.70,3,12.5,nan,１車身１/２,nan
1120230501010003,hakodate,2023-05-01,3,◎3 ○4 ×7 △1 注2 ▲6,"2-1  1,190円(6)","2-1-3  2,590円(9)",4,新井 剛央  埼,玉,44,86,A1,追,3.93,84.52,4,12.4,nan,１/２車身,nan
1120230501010003,hakodate,2023-05-01,3,◎3 ○4 ×7 △1 注2 ▲6,"2-1  1,190円(6)","2-1-3  2,590円(9)",5,渡邊 秀明,神奈川,51,68,A1,追,3.92,84.00,5,12.3,nan,１/４車輪,nan
1120230501010003,hakodate,2023-05-01,3,◎3 ○4 ×7 △1 注2 ▲6,"2-1  1,190円(6)","2-1-3  2,590円(9)",6,大森 光明,北海道,24,117,A2,逃,3.92,82.55,6,12.4,nan,１/４車輪,nan
1120230501010003,hakodate,2023-05-01,3,◎3 ○4 ×7 △1 注2 ▲6,"2-1  1,190円(6)","2-1-3  2,590円(9)",7,鈴木 孝征  埼,玉,50,75,A2,追,3.92,79.05,7,12.2,nan,１/２車身,nan
1120230501010004,hakodate,2023-05-01,4,◎1 ○3 ▲6 ×2 △5 注7,3-1  460円(2),"3-1-2  1,910円(6)",1,山本 修平  東,京,27,115,A1,逃,3.92,89.08,2,12.4,逃,１/８車輪,nan
1120230501010004,hakodate,2023-05-01,4,◎1 ○3 ▲6 ×2 △5 注7,3-1  460円(2),"3-1-2  1,910円(6)",2,三浦 翔大  宮,城,32,98,A1,逃,3.92,86.50,3,12.5,nan,２車身,nan
1120230501010004,hakodate,2023-05-01,4,◎1 ○3 ▲6 ×2 △5 注7,3-1  460円(2),"3-1-2  1,910円(6)",3,野間 司  茨,城,37,94,A2,追,3.93,86.50,1,12.3,差,nan,nan
1120230501010004,hakodate,2023-05-01,4,◎1 ○3 ▲6 ×2 △5 注7,3-1  460円(2),"3-1-2  1,910円(6)",4,石貞 有基  兵,庫,37,100,A2,両,3.92,84.50,4,12.5,nan,１車身１/２,nan
1120230501010004,hakodate,2023-05-01,4,◎1 ○3 ▲6 ×2 △5 注7,3-1  460円(2),"3-1-2  1,910円(6)",5,榊枝 輝文  福,島,46,79,A2,追,3.93,83.57,7,12.5,nan,３/４車身,nan
1120230501010004,hakodate,2023-05-01,4,◎1 ○3 ▲6 ×2 △5 注7,3-1  460円(2),"3-1-2  1,910円(6)",6,坂田 学  兵,庫,46,83,A2,両,3.85,79.50,6,12.6,nan,１/２車輪,nan
1120230501010004,hakodate,2023-05-01,4,◎1 ○3 ▲6 ×2 △5 注7,3-1  460円(2),"3-1-2  1,910円(6)",7,岡崎 徹,神奈川,51,70,A2,追,3.85,79.33,5,12.2,nan,１/４車輪,nan
1120230501010005,hakodate,2023-05-01,5,◎1 ○3 ▲7 ×6 注2 △5,1-5  750円(3),"1-5-4  1,460円(6)",1,上遠野 拓馬  宮,城,29,119,A2,逃,3.92,90.55,1,12.2,捲,nan,nan
1120230501010005,hakodate,2023-05-01,5,◎1 ○3 ▲7 ×6 注2 △5,1-5  750円(3),"1-5-4  1,460円(6)",2,鳥越 靖弘  愛,知,48,77,A2,追,3.93,86.66,5,12.0,nan,２車身,nan
1120230501010005,hakodate,2023-05-01,5,◎1 ○3 ▲7 ×6 注2 △5,1-5  750円(3),"1-5-4  1,460円(6)",3,野木 義規,北海道,50,72,A1,追,3.92,84.91,7,12.3,nan,３車身,nan
1120230501010005,hakodate,2023-05-01,5,◎1 ○3 ▲7 ×6 注2 △5,1-5  750円(3),"1-5-4  1,460円(6)",4,深澤 伸介  静,岡,47,76,A1,追,3.92,84.80,3,12.0,nan,１/４車輪,nan
