race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,san_ren_fuku,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose
2420260401010001,utsunomiya,2026-04-01,1,×3 △5 ◎1 ○2 注4 ▲6,,,,1,藤田 竜矢  埼,玉,45,88,A1,両,3.92,87.31,,,,,
2420260401010001,utsunomiya,2026-04-01,1,×3 △5 ◎1 ○2 注4 ▲6,,,,2,木村 貴宏  茨,城,48,80,A2,追,3.92,85.68,,,,,
2420260401010001,utsunomiya,2026-04-01,1,×3 △5 ◎1 ○2 注4 ▲6,,,,3,堀越 翔己  福,岡,27,123,A1,逃,3.92,84.93,,,,,
2420260401010001,utsunomiya,2026-04-01,1,×3 △5 ◎1 ○2 注4 ▲6,,,,4,大西 健士,神奈川,45,88,A2,追,3.93,84.57,,,,,
2420260401010001,utsunomiya,2026-04-01,1,×3 △5 ◎1 ○2 注4 ▲6,,,,5,徳吉 広紀  福,岡,49,84,A2,追,3.92,83.88,,,,,
2420260401010001,utsunomiya,2026-04-01,1,×3 △5 ◎1 ○2 注4 ▲6,,,,6,野上 竜太  岡,山,30,115,A1,逃,3.92,81.96,,,,,
2420260401010001,utsunomiya,2026-04-01,1,×3 △5 ◎1 ○2 注4 ▲6,,,,7,黒田 大介  愛,媛,51,77,A2,追,3.92,79.80,,,,,
2420260401010002,utsunomiya,2026-04-01,2,◎1 ○3 ▲7 ×2 △4 注5,,,,1,田川 翔琉  熊,本,28,119,A1,逃,3.92,87.00,,,,,
2420260401010002,utsunomiya,2026-04-01,2,◎1 ○3 ▲7 ×2 △4 注5,,,,2,小林 申太  茨,城,42,101,A1,両,3.92,86.48,,,,,
2420260401010002,utsunomiya,2026-04-01,2,◎1 ○3 ▲7 ×2 △4 注5,,,,3,安東 英博  大,分,45,87,A1,追,3.92,84.54,,,,,
2420260401010002,utsunomiya,2026-04-01,2,◎1 ○3 ▲7 ×2 △4 注5,,,,4,山口 貴弘  栃,木,48,84,A2,追,3.92,82.90,,,,,
2420260401010002,utsunomiya,2026-04-01,2,◎1 ○3 ▲7 ×2 △4 注5,,,,5,高橋 健太  静,岡,48,80,A2,追,3.92,81.38,,,,,
2420260401010002,utsunomiya,2026-04-01,2,◎1 ○3 ▲7 ×2 △4 注5,,,,6,山本 淳,神奈川,50,94,A2,両,3.92,78.38,,,,,
2420260401010002,utsunomiya,2026-04-01,2,◎1 ○3 ▲7 ×2 △4 注5,,,,7,大竹 慎吾  大,分,60,55,A2,追,3.92,78.22,,,,,
2420260401010003,utsunomiya,2026-04-01,3,◎1 ○2 ▲7 ×3 注5 △6,,,,1,長松 大祐  大,分,27,121,A1,逃,3.92,87.57,,,,,
2420260401010003,utsunomiya,2026-04-01,3,◎1 ○2 ▲7 ×3 注5 △6,,,,2,守安 政雄  岡,山,47,94,A2,追,3.92,86.57,,,,,
2420260401010003,utsunomiya,2026-04-01,3,◎1 ○2 ▲7 ×3 注5 △6,,,,3,田中 孝彦  静,岡,39,91,A1,追,3.92,85.66,,,,,
2420260401010003,utsunomiya,2026-04-01,3,◎1 ○2 ▲7 ×3 注5 △6,,,,4,新井 剛央  埼,玉,47,86,A2,追,3.92,82.22,,,,,
2420260401010003,utsunomiya,2026-04-01,3,◎1 ○2 ▲7 ×3 注5 △6,,,,5,赤井 学  千,葉,52,77,A2,追,3.92,82.11,,,,,
2420260401010003,utsunomiya,2026-04-01,3,◎1 ○2 ▲7 ×3 注5 △6,,,,6,戸塚 涼介  埼,玉,32,111,A2,逃,3.92,80.66,,,,,
2420260401010003,utsunomiya,2026-04-01,3,◎1 ○2 ▲7 ×3 注5 △6,,,,7,米澤 大輔  徳,島,51,73,A2,追,3.93,78.83,,,,,
2420260401010004,utsunomiya,2026-04-01,4,○2 ◎1 △3 ×5 注4 ▲6,,,,1,本多 哲也  千,葉,37,97,A1,両,3.92,89.08,,,,,
