race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,san_ren_fuku,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose
1220230730030002,aomori,2023-07-30,2,△1 ◎4 ○3 ▲2 注6 ×5,"4-6  1,620円(6)","4-6-5  4,500円(15)",4=5=6  920円(4),5,小谷 文康  広,島,45,94,A3,追,3.92,78.66,3,12.1,nan,１/４車輪,nan
1220230730030002,aomori,2023-07-30,2,△1 ◎4 ○3 ▲2 注6 ×5,"4-6  1,620円(6)","4-6-5  4,500円(15)",4=5=6  920円(4),6,鈴木 浩  新,潟,47,82,A3,両,3.86,66.40,2,12.2,捲,３/４車身,nan
1220230730030003,aomori,2023-07-30,3,◎2 ○3 ×5 注4 △1 ▲6,2-3  160円(1),2-3-5  210円(1),2=3=5  160円(1),1,木幡 幸仁,鹿児島,49,73,A3,追,3.92,66.51,欠,nan,nan,nan,nan
1220230730030003,aomori,2023-07-30,3,◎2 ○3 ×5 注4 △1 ▲6,2-3  160円(1),2-3-5  210円(1),2=3=5  160円(1),2,菱沼 元樹  埼,玉,28,111,A3,逃,3.92,75.81,1,11.9,逃,nan,nan
1220230730030003,aomori,2023-07-30,3,◎2 ○3 ×5 注4 △1 ▲6,2-3  160円(1),2-3-5  210円(1),2=3=5  160円(1),3,笹川 竜治  新,潟,51,71,A3,追,3.92,70.31,2,11.9,ク,１/２車輪,nan
1220230730030003,aomori,2023-07-30,3,◎2 ○3 ×5 注4 △1 ▲6,2-3  160円(1),2-3-5  210円(1),2=3=5  160円(1),4,升澤 祥晃  愛,媛,51,71,A3,追,3.92,71.18,4,11.7,nan,１/２車身,nan
1220230730030003,aomori,2023-07-30,3,◎2 ○3 ×5 注4 △1 ▲6,2-3  160円(1),2-3-5  210円(1),2=3=5  160円(1),5,松岡 慶彦  栃,木,49,74,A3,追,3.92,67.95,3,11.7,nan,１車身,nan
1220230730030003,aomori,2023-07-30,3,◎2 ○3 ×5 注4 △1 ▲6,2-3  160円(1),2-3-5  210円(1),2=3=5  160円(1),6,柴田 了  福,岡,57,64,A3,追,3.92,66.47,5,12.1,nan,４車身,nan
1220230730030004,aomori,2023-07-30,4,◎3 ○5 注1 ×6 △2 ▲4,"5-7  3,610円(12)","5-7-2  22,280円(59)","2=5=7  3,320円(10)",1,高田 隼人  熊,本,45,81,A3,追,3.86,68.17,4,12.2,nan,３/４車身,nan
1220230730030004,aomori,2023-07-30,4,◎3 ○5 注1 ×6 △2 ▲4,"5-7  3,610円(12)","5-7-2  22,280円(59)","2=5=7  3,320円(10)",2,國井 裕樹,神奈川,39,113,A3,逃,3.92,71.59,3,12.0,nan,１/２車輪,nan
1220230730030004,aomori,2023-07-30,4,◎3 ○5 注1 ×6 △2 ▲4,"5-7  3,610円(12)","5-7-2  22,280円(59)","2=5=7  3,320円(10)",3,合地 登汰  岡,山,24,121,A3,逃,3.92,70.71,6,12.6,nan,１/２車身,nan
1220230730030004,aomori,2023-07-30,4,◎3 ○5 注1 ×6 △2 ▲4,"5-7  3,610円(12)","5-7-2  22,280円(59)","2=5=7  3,320円(10)",4,佐藤 純嘉  青,森,40,94,A3,追,3.92,77.15,5,11.9,nan,３/４車輪,nan
1220230730030004,aomori,2023-07-30,4,◎3 ○5 注1 ×6 △2 ▲4,"5-7  3,610円(12)","5-7-2  22,280円(59)","2=5=7  3,320円(10)",5,古川 大輔  広,島,39,99,A3,逃,3.86,73.06,1,12.1,差,nan,nan
1220230730030004,aomori,2023-07-30,4,◎3 ○5 注1 ×6 △2 ▲4,"5-7  3,610円(12)","5-7-2  22,280円(59)","2=5=7  3,320円(10)",6,五反田 豊和  宮,崎,46,80,A3,両,3.86,64.62,7,12.3,nan,１車身,nan
1220230730030004,aomori,2023-07-30,4,◎3 ○5 注1 ×6 △2 ▲4,"5-7  3,610円(12)","5-7-2  22,280円(59)","2=5=7  3,320円(10)",7,中川 昌久  茨,城,43,94,A3,追,3.92,73.50,2,11.7,差,１/２車身,nan
1220230730030005,aomori,2023-07-30,5,▲7 注2 ×1 △4 ◎5 ○3,3-5  560円(2),"3-5-1  2,560円(5)",1=3=5  570円(1),1,鈴木 広人,神奈川,39,99,A3,追,3.93,80.09,3,12.0,nan,１/４車輪,nan
1220230730030005,aomori,2023-07-30,5,▲7 注2 ×1 △4 ◎5 ○3,3-5  560円(2),"3-5-1  2,560円(5)",1=3=5  570円(1),2,興呂木 雄治  熊,本,33,96,A3,両,3.92,79.15,5,12.4,nan,３/４車身,nan
1220230730030005,aomori,2023-07-30,5,▲7 注2 ×1 △4 ◎5 ○3,3-5  560円(2),"3-5-1  2,560円(5)",1=3=5  570円(1),3,鳥丸 晃順  岡,山,42,89,A3,追,3.92,78.09,1,12.1,差,nan,nan
1220230730030005,aomori,2023-07-30,5,▲7 注2 ×1 △4 ◎5 ○3,3-5  560円(2),"3-5-1  2,560円(5)",1=3=5  570円(1),4,小林 宏年  静,岡,57,55,A3,追,3.92,69.44,6,12.6,nan,７車身,nan
1220230730030005,aomori,2023-07-30,5,▲7 注2 ×1 △4 ◎5 ○3,3-5  560円(2),"3-5-1  2,560円(5)",1=3=5  570円(1),5,野見 泰要  岡,山,41,101,A3,逃,3.92,71.71,2,12.3,逃,３/４車身,nan
1220230730030005,aomori,2023-07-30,5,▲7 注2 ×1 △4 ◎5 ○3,3-5  560円(2),"3-5-1  2,560円(5)",1=3=5  570円(1),6,晴山 裕之  東,京,46,77,A3,追,3.86,68.11,4,12.2,nan,１車身,nan
1220230730030005,aomori,2023-07-30,5,▲7 注2 ×1 △4 ◎5 ○3,3-5  560円(2),"3-5-1  2,560円(5)",1=3=5  570円(1),7,徳吉 正治  福,岡,40,89,A3,追,3.92,79.33,7,14.6,nan,大差,nan
1220230730030006,aomori,2023-07-30,6,○7 ◎2 注4 ▲6 ×1 △5,2-7  250円(1),2-7-4  420円(1),2=4=7  250円(1),1,山田 武  群,馬,46,87,A3,追,3.93,72.80,4,12.3,nan,タイヤ差,nan
1220230730030006,aomori,2023-07-30,6,○7 ◎2 注4 ▲6 ×1 △5,2-7  250円(1),2-7-4  420円(1),2=4=7  250円(1),2,四元 慎也  宮,崎,47,77,A3,追,3.92,81.13,1,12.5,差,nan,nan
1220230730030006,aomori,2023-07-30,6,○7 ◎2 注4 ▲6 ×1 △5,2-7  250円(1),2-7-4  420円(1),2=4=7  250円(1),3,明星 晴道  愛,媛,46,82,A3,追,3.86,68.69,6,12.3,nan,１車身,nan
1220230730030006,aomori,2023-07-30,6,○7 ◎2 注4 ▲6 ×1 △5,2-7  250円(1),2-7-4  420円(1),2=4=7  250円(1),4,加美山 隆行  宮,城,37,92,A3,両,3.92,75.79,3,12.5,nan,１車身,nan
1220230730030006,aomori,2023-07-30,6,○7 ◎2 注4 ▲6 ×1 △5,2-7  250円(1),2-7-4  420円(1),2=4=7  250円(1),5,岡本 翔  愛,媛,21,123,A3,逃,3.86,69.83,7,13.0,nan,１車輪,nan
1220230730030006,aomori,2023-07-30,6,○7 ◎2 注4 ▲6 ×1 △5,2-7  250円(1),2-7-4  420円(1),2=4=7  250円(1),6,三木 翔太  群,馬,35,95,A3,両,3.92,67.54,5,12.5,nan,１車身１/２,nan
1220230730030006,aomori,2023-07-30,6,○7 ◎2 注4 ▲6 ×1 △5,2-7  250円(1),2-7-4  420円(1),2=4=7  250円(1),7,久保 光司  佐,賀,26,119,A3,逃,3.92,74.25,2,12.6,捲,１/２車輪,nan
1220230730030007,aomori,2023-07-30,7,○2 ◎5 注4 ▲6 ×3 △7,5-2  160円(1),5-2-4  280円(1),2=4=5  180円(1),1,須永 勝太  福,島,32,98,A3,逃,3.92,70.76,5,11.3,nan,１車身１/２,nan
1220230730030007,aomori,2023-07-30,7,○2 ◎5 注4 ▲6 ×3 △7,5-2  160円(1),5-2-4  280円(1),2=4=5  180円(1),2,松田 昂己  茨,城,21,123,A3,逃,3.92,78.25,2,11.7,逃,１車輪,nan
1220230730030007,aomori,2023-07-30,7,○2 ◎5 注4 ▲6 ×3 △7,5-2  160円(1),5-2-4  280円(1),2=4=5  180円(1),3,細沼 健治  埼,玉,42,89,A3,追,3.83,69.66,6,11.2,nan,１車身,nan
1220230730030007,aomori,2023-07-30,7,○2 ◎5 注4 ▲6 ×3 △7,5-2  160円(1),5-2-4  280円(1),2=4=5  180円(1),4,早坂 道義  栃,木,44,88,A3,追,3.92,72.25,3,11.1,nan,３/４車輪,nan
1220230730030007,aomori,2023-07-30,7,○2 ◎5 注4 ▲6 ×3 △7,5-2  160円(1),5-2-4  280円(1),2=4=5  180円(1),5,松崎 広太  茨,城,24,123,A3,逃,3.92,78.22,1,11.2,差,nan,nan
1220230730030007,aomori,2023-07-30,7,○2 ◎5 注4 ▲6 ×3 △7,5-2  160円(1),5-2-4  280円(1),2=4=5  180円(1),6,羽石 国臣  栃,木,48,93,A3,追,3.92,66.70,7,11.4,nan,１/２車輪,nan
1220230730030007,aomori,2023-07-30,7,○2 ◎5 注4 ▲6 ×3 △7,5-2  160円(1),5-2-4  280円(1),2=4=5  180円(1),7,立花 昌也  青,森,24,123,A3,逃,3.92,75.50,4,11.3,nan,１車身１/２,nan
2120230801010001,yahiko,2023-08-01,1,◎1 ○2 ×3 △4 注6 ▲5,"1-6  11,990円(24)","1-6-4  52,400円(80)","1=4=6  6,120円(14)",1,渡邉 直弥  静,岡,27,113,A3,逃,3.85,80.77,1,11.5,捲,nan,nan
2120230801010001,yahiko,2023-08-01,1,◎1 ○2 ×3 △4 注6 ▲5,"1-6  11,990円(24)","1-6-4  52,400円(80)","1=4=6  6,120円(14)",2,渡邊 一洋  静,岡,50,72,A3,追,3.93,72.52,6,11.9,nan,１/２車輪,nan
2120230801010001,yahiko,2023-08-01,1,◎1 ○2 ×3 △4 注6 ▲5,"1-6  11,990円(24)","1-6-4  52,400円(80)","1=4=6  6,120円(14)",3,布居 翼,和歌山,27,109,A3,逃,3.92,72.10,4,12.2,nan,１/２車輪,nan
2120230801010001,yahiko,2023-08-01,1,◎1 ○2 ×3 △4 注6 ▲5,"1-6  11,990円(24)","1-6-4  52,400円(80)","1=4=6  6,120円(14)",4,児玉 利文  岐,阜,48,76,A3,追,3.85,70.20,3,12.0,nan,３/４車輪,nan
2120230801010001,yahiko,2023-08-01,1,◎1 ○2 ×3 △4 注6 ▲5,"1-6  11,990円(24)","1-6-4  52,400円(80)","1=4=6  6,120円(14)",5,田村 武士  新,潟,44,84,A3,逃,3.93,68.77,7,11.8,nan,３/４車身,nan
2120230801010001,yahiko,2023-08-01,1,◎1 ○2 ×3 △4 注6 ▲5,"1-6  11,990円(24)","1-6-4  52,400円(80)","1=4=6  6,120円(14)",6,浅見 敏也  愛,知,53,65,A3,追,3.92,67.70,2,11.8,差,４車身,nan
2120230801010001,yahiko,2023-08-01,1,◎1 ○2 ×3 △4 注6 ▲5,"1-6  11,990円(24)","1-6-4  52,400円(80)","1=4=6  6,120円(14)",7,中山 健  新,潟,39,89,A3,両,3.92,65.18,5,11.5,nan,１車身１/２,nan
2120230801010002,yahiko,2023-08-01,2,注5 △2 ◎1 ×4 ○6 ▲3,"5-1  3,660円(11)","5-1-2  8,150円(26)",1=2=5  680円(3),1,奥出 健士郎  福,井,34,99,A3,両,3.92,80.51,2,11.8,差,１/４車輪,nan
2120230801010002,yahiko,2023-08-01,2,注5 △2 ◎1 ×4 ○6 ▲3,"5-1  3,660円(11)","5-1-2  8,150円(26)",1=2=5  680円(3),2,吉野 猛  愛,知,50,74,A3,追,3.92,78.66,3,12.1,nan,３/４車輪,nan
2120230801010002,yahiko,2023-08-01,2,注5 △2 ◎1 ×4 ○6 ▲3,"5-1  3,660円(11)","5-1-2  8,150円(26)",1=2=5  680円(3),3,関 敬  栃,木,46,81,A3,追,3.92,74.08,6,12.4,nan,１/２車身,nan
2120230801010002,yahiko,2023-08-01,2,注5 △2 ◎1 ×4 ○6 ▲3,"5-1  3,660円(11)","5-1-2  8,150円(26)",1=2=5  680円(3),4,大崎 龍一郎  滋,賀,30,109,A3,両,3.92,72.59,4,11.9,nan,１車身,nan
2120230801010002,yahiko,2023-08-01,2,注5 △2 ◎1 ×4 ○6 ▲3,"5-1  3,660円(11)","5-1-2  8,150円(26)",1=2=5  680円(3),5,磯村 蓮太  愛,知,26,115,A3,逃,3.93,71.66,1,12.1,捲,nan,nan
2120230801010002,yahiko,2023-08-01,2,注5 △2 ◎1 ×4 ○6 ▲3,"5-1  3,660円(11)","5-1-2  8,150円(26)",1=2=5  680円(3),6,鈴木 康平  静,岡,28,123,A3,逃,3.85,70.25,5,12.5,nan,３/４車身,nan
2120230801010002,yahiko,2023-08-01,2,注5 △2 ◎1 ×4 ○6 ▲3,"5-1  3,660円(11)","5-1-2  8,150円(26)",1=2=5  680円(3),7,黒田 充  栃,木,49,73,A3,追,3.86,69.94,7,12.5,nan,２車身,nan
2120230801010003,yahiko,2023-08-01,3,◎3 ○1 ×4 △2 注6 ▲5,3-1  170円(1),3-1-2  360円(1),1=2=3  280円(2),1,有賀 高士  石,川,54,61,A3,追,3.93,82.03,2,11.7,ク,３/４車身,nan
2120230801010003,yahiko,2023-08-01,3,◎3 ○1 ×4 △2 注6 ▲5,3-1  170円(1),3-1-2  360円(1),1=2=3  280円(2),2,白石 大輔  福,島,40,88,A3,追,3.92,78.31,3,11.8,nan,７車身,nan
2120230801010003,yahiko,2023-08-01,3,◎3 ○1 ×4 △2 注6 ▲5,3-1  170円(1),3-1-2  360円(1),1=2=3  280円(2),3,尾方 祐仁  岐,阜,19,123,A3,逃,3.92,77.83,1,11.8,逃,nan,nan
2120230801010003,yahiko,2023-08-01,3,◎3 ○1 ×4 △2 注6 ▲5,3-1  170円(1),3-1-2  360円(1),1=2=3  280円(2),4,三浦 平志郎  秋,田,34,100,A3,逃,3.92,74.11,4,11.9,nan,１/４車輪,nan
2120230801010003,yahiko,2023-08-01,3,◎3 ○1 ×4 △2 注6 ▲5,3-1  170円(1),3-1-2  360円(1),1=2=3  280円(2),5,高本 旭  大,阪,33,121,A3,逃,3.92,70.75,6,12.1,nan,３/４車身,nan
2120230801010003,yahiko,2023-08-01,3,◎3 ○1 ×4 △2 注6 ▲5,3-1  170円(1),3-1-2  360円(1),1=2=3  280円(2),6,嶋貫 高大  宮,城,41,91,A3,追,3.92,69.09,5,11.9,nan,１車身１/２,nan
2120230801010003,yahiko,2023-08-01,3,◎3 ○1 ×4 △2 注6 ▲5,3-1  170円(1),3-1-2  360円(1),1=2=3  280円(2),7,林 修平  大,阪,40,99,A3,追,3.93,68.52,7,12.2,nan,１車身１/２,nan
2120230801010004,yahiko,2023-08-01,4,○1 ▲5 ◎2 ×6 注7 △3,2-1  220円(1),2-1-5  540円(1),1=2=5  380円(1),1,樋口 有樹郎  兵,庫,35,98,A3,両,3.93,78.51,2,11.7,ク,１車身,nan
2120230801010004,yahiko,2023-08-01,4,○1 ▲5 ◎2 ×6 注7 △3,2-1  220円(1),2-1-5  540円(1),1=2=5  380円(1),2,吉田 晏生  埼,玉,24,123,A3,逃,3.92,76.33,1,11.7,逃,nan,nan
2120230801010004,yahiko,2023-08-01,4,○1 ▲5 ◎2 ×6 注7 △3,2-1  220円(1),2-1-5  540円(1),1=2=5  380円(1),3,浦野 慈生,神奈川,37,103,A3,逃,3.92,73.23,5,11.7,nan,１/４車輪,nan
2120230801010004,yahiko,2023-08-01,4,○1 ▲5 ◎2 ×6 注7 △3,2-1  220円(1),2-1-5  540円(1),1=2=5  380円(1),4,椿 佳友,北海道,55,64,A3,追,3.92,71.84,6,11.7,nan,３/４車身,nan
2120230801010004,yahiko,2023-08-01,4,○1 ▲5 ◎2 ×6 注7 △3,2-1  220円(1),2-1-5  540円(1),1=2=5  380円(1),5,長澤 和光  福,井,48,74,A3,追,3.86,71.23,3,11.7,nan,１/２車身,nan
2120230801010004,yahiko,2023-08-01,4,○1 ▲5 ◎2 ×6 注7 △3,2-1  220円(1),2-1-5  540円(1),1=2=5  380円(1),6,宮澤 晃  山,梨,48,75,A3,追,3.92,69.55,7,13.0,nan,大差,nan
2120230801010004,yahiko,2023-08-01,4,○1 ▲5 ◎2 ×6 注7 △3,2-1  220円(1),2-1-5  540円(1),1=2=5  380円(1),7,櫻井 紀幸  群,馬,52,68,A3,追,3.92,68.61,4,11.6,nan,１/２車輪,nan
2120230801010005,yahiko,2023-08-01,5,△1 ▲6 ×2 注4 ◎5 ○7,"7-2  1,160円(4)","7-2-3  2,580円(7)",2=3=7  440円(1),1,神山 尚  栃,木,32,109,A1,両,3.92,88.53,5,11.8,nan,３/４車身,nan
2120230801010005,yahiko,2023-08-01,5,△1 ▲6 ×2 注4 ◎5 ○7,"7-2  1,160円(4)","7-2-3  2,580円(7)",2=3=7  440円(1),2,太田 将成  宮,城,27,113,A1,逃,3.92,86.31,2,11.7,差,１/２車身,nan
2120230801010005,yahiko,2023-08-01,5,△1 ▲6 ×2 注4 ◎5 ○7,"7-2  1,160円(4)","7-2-3  2,580円(7)",2=3=7  440円(1),3,河村 章憲  京,都,46,83,A1,追,3.92,86.06,3,11.9,nan,タイヤ差,nan
2120230801010005,yahiko,2023-08-01,5,△1 ▲6 ×2 注4 ◎5 ○7,"7-2  1,160円(4)","7-2-3  2,580円(7)",2=3=7  440円(1),4,外崎 一成,北海道,36,94,A2,追,3.92,84.94,4,11.6,nan,３/４車輪,nan
2120230801010005,yahiko,2023-08-01,5,△1 ▲6 ×2 注4 ◎5 ○7,"7-2  1,160円(4)","7-2-3  2,580円(7)",2=3=7  440円(1),5,岩崎 将士  青,森,40,88,A1,追,3.92,83.00,6,11.6,nan,１/２車輪,nan
2120230801010005,yahiko,2023-08-01,5,△1 ▲6 ×2 注4 ◎5 ○7,"7-2  1,160円(4)","7-2-3  2,580円(7)",2=3=7  440円(1),6,高峰 賢治  山,梨,52,73,A2,追,3.92,82.33,7,11.7,nan,１車身,nan
2120230801010005,yahiko,2023-08-01,5,△1 ▲6 ×2 注4 ◎5 ○7,"7-2  1,160円(4)","7-2-3  2,580円(7)",2=3=7  440円(1),7,近谷 涼  富,山,31,121,A2,逃,3.92,81.27,1,11.9,逃,nan,nan
2120230801010006,yahiko,2023-08-01,6,◎1 ○2 注6 ×7 △3 ▲5,2-1  170円(1),"2-1-4  2,920円(10)","1=2=4  1,300円(4)",1,石田 拓真  愛,知,22,119,A1,逃,3.92,88.85,2,12.0,逃,１/４車輪,nan
2120230801010006,yahiko,2023-08-01,6,◎1 ○2 注6 ×7 △3 ▲5,2-1  170円(1),"2-1-4  2,920円(10)","1=2=4  1,300円(4)",2,宝満 大作  岐,阜,43,85,A1,追,3.92,88.80,1,11.9,差,nan,nan
2120230801010006,yahiko,2023-08-01,6,◎1 ○2 注6 ×7 △3 ▲5,2-1  170円(1),"2-1-4  2,920円(10)","1=2=4  1,300円(4)",3,櫻川 雅彦  千,葉,39,99,A2,逃,3.92,82.42,4,11.8,nan,３/４車身,nan
2120230801010006,yahiko,2023-08-01,6,◎1 ○2 注6 ×7 △3 ▲5,2-1  170円(1),"2-1-4  2,920円(10)","1=2=4  1,300円(4)",4,矢内 良和  群,馬,47,75,A2,追,3.92,81.85,3,11.9,nan,１車身,nan
2120230801010006,yahiko,2023-08-01,6,◎1 ○2 注6 ×7 △3 ▲5,2-1  170円(1),"2-1-4  2,920円(10)","1=2=4  1,300円(4)",5,森川 剛,神奈川,44,89,A2,追,3.92,81.38,5,11.8,nan,１車身,nan
2120230801010006,yahiko,2023-08-01,6,◎1 ○2 注6 ×7 △3 ▲5,2-1  170円(1),"2-1-4  2,920円(10)","1=2=4  1,300円(4)",6,梶原 秀庸  大,阪,49,77,A2,追,3.92,80.55,7,12.5,nan,３車身,nan
2120230801010006,yahiko,2023-08-01,6,◎1 ○2 注6 ×7 △3 ▲5,2-1  170円(1),"2-1-4  2,920円(10)","1=2=4  1,300円(4)",7,吉村 文隆  京,都,51,70,A2,追,3.85,73.09,6,12.0,nan,４車身,nan
2120230801010007,yahiko,2023-08-01,7,◎1 ○2 ▲7 △6 ×3 注4,1-2  150円(1),1-2-3  360円(1),1=2=3  250円(1),1,北川 大五郎  大,阪,32,103,A1,逃,3.92,91.36,1,11.6,捲,nan,nan
2120230801010007,yahiko,2023-08-01,7,◎1 ○2 ▲7 △6 ×3 注4,1-2  150円(1),1-2-3  360円(1),1=2=3  250円(1),2,中野 智公,和歌山,33,99,A1,追,3.92,90.87,2,11.6,ク,１車身１/２,nan
2120230801010007,yahiko,2023-08-01,7,◎1 ○2 ▲7 △6 ×3 注4,1-2  150円(1),1-2-3  360円(1),1=2=3  250円(1),3,山口 慎吾,北海道,40,93,A2,追,3.92,82.54,3,12.1,nan,４車身,nan
2120230801010007,yahiko,2023-08-01,7,◎1 ○2 ▲7 △6 ×3 注4,1-2  150円(1),1-2-3  360円(1),1=2=3  250円(1),4,飯島 淳  東,京,46,78,A2,追,3.92,82.05,4,12.0,nan,３/４車輪,nan
2120230801010007,yahiko,2023-08-01,7,◎1 ○2 ▲7 △6 ×3 注4,1-2  150円(1),1-2-3  360円(1),1=2=3  250円(1),5,峠 祐介  埼,玉,47,78,A1,追,3.92,81.84,5,12.1,nan,３車身,nan
2120230801010007,yahiko,2023-08-01,7,◎1 ○2 ▲7 △6 ×3 注4,1-2  150円(1),1-2-3  360円(1),1=2=3  250円(1),6,伊藤 翼,神奈川,37,94,A2,逃,3.92,79.22,6,13.8,nan,大差,nan
2120230801010007,yahiko,2023-08-01,7,◎1 ○2 ▲7 △6 ×3 注4,1-2  150円(1),1-2-3  360円(1),1=2=3  250円(1),7,黒木 誠一  兵,庫,55,60,A2,両,3.85,76.38,7,13.7,nan,大差,nan
2120230801010008,yahiko,2023-08-01,8,○7 ◎1 ×3 △6 ▲2 注5,1-3  440円(3),1-3-7  750円(3),1=3=7  150円(1),1,原田 泰志  新,潟,37,91,A1,両,3.93,90.22,1,11.6,差,nan,nan
2120230801010008,yahiko,2023-08-01,8,○7 ◎1 ×3 △6 ▲2 注5,1-3  440円(3),1-3-7  750円(3),1=3=7  150円(1),2,飯尾 主税  静,岡,44,81,A1,追,3.92,87.88,4,11.4,nan,３/４車身,nan
2120230801010008,yahiko,2023-08-01,8,○7 ◎1 ×3 △6 ▲2 注5,1-3  440円(3),1-3-7  750円(3),1=3=7  150円(1),3,小佐野 文秀  山,梨,47,83,A2,追,3.93,85.50,2,11.6,ク,１車輪,nan
2120230801010008,yahiko,2023-08-01,8,○7 ◎1 ×3 △6 ▲2 注5,1-3  440円(3),1-3-7  750円(3),1=3=7  150円(1),4,辻 力  石,川,49,71,A2,両,3.92,84.56,6,11.4,nan,３/４車輪,nan
2120230801010008,yahiko,2023-08-01,8,○7 ◎1 ×3 △6 ▲2 注5,1-3  440円(3),1-3-7  750円(3),1=3=7  150円(1),5,山田 隼司  岐,阜,36,91,A2,逃,3.92,82.89,7,12.1,nan,５車身,nan
2120230801010008,yahiko,2023-08-01,8,○7 ◎1 ×3 △6 ▲2 注5,1-3  440円(3),1-3-7  750円(3),1=3=7  150円(1),6,大沼 孝行  静,岡,48,74,A2,逃,3.93,82.33,5,11.6,nan,３/４車身,nan
2120230801010008,yahiko,2023-08-01,8,○7 ◎1 ×3 △6 ▲2 注5,1-3  440円(3),1-3-7  750円(3),1=3=7  150円(1),7,堀 航輝  青,森,28,121,A2,逃,3.92,81.84,3,11.9,nan,１/２車輪,nan
2120230801010009,yahiko,2023-08-01,9,注3 △1 ○6 ◎2 ▲5 ×7,"2-4  1,660円(16)  4-2  2,020円(17)","2-4-7  7,100円(56)  4-2-7  4,350円(27)",2=4=7  670円(2),1,水書 義弘  千,葉,50,75,A1,追,3.93,96.58,6,11.9,nan,１車身,nan
2120230801010009,yahiko,2023-08-01,9,注3 △1 ○6 ◎2 ▲5 ×7,"2-4  1,660円(16)  4-2  2,020円(17)","2-4-7  7,100円(56)  4-2-7  4,350円(27)",2=4=7  670円(2),2,真田 晃  兵,庫,44,86,A1,追,3.92,95.47,1,11.9,差,nan,nan
2120230801010009,yahiko,2023-08-01,9,注3 △1 ○6 ◎2 ▲5 ×7,"2-4  1,660円(16)  4-2  2,020円(17)","2-4-7  7,100円(56)  4-2-7  4,350円(27)",2=4=7  670円(2),3,田頭 寛之  千,葉,34,109,A1,逃,3.93,93.47,7,12.4,nan,３車身,nan
2120230801010009,yahiko,2023-08-01,9,注3 △1 ○6 ◎2 ▲5 ×7,"2-4  1,660円(16)  4-2  2,020円(17)","2-4-7  7,100円(56)  4-2-7  4,350円(27)",2=4=7  670円(2),4,平沼 由充  福,島,47,83,A1,追,3.92,92.00,1,12.1,差,nan,nan
2120230801010009,yahiko,2023-08-01,9,注3 △1 ○6 ◎2 ▲5 ×7,"2-4  1,660円(16)  4-2  2,020円(17)","2-4-7  7,100円(56)  4-2-7  4,350円(27)",2=4=7  670円(2),5,小林 信晴  愛,知,45,83,A1,追,3.92,92.00,5,11.8,nan,１車輪,nan
