race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose
2320260131020001,toride,2026-01-31,1,○1 ◎5 注4 ×7 △2 ▲3,1-5  290円(2),1-5-4  540円(2),1,中田 拓也  広,島,29,127,A2,逃,3.92,85.75,1,12.1,逃,nan,nan
2320260131020001,toride,2026-01-31,1,○1 ◎5 注4 ×7 △2 ▲3,1-5  290円(2),1-5-4  540円(2),2,佐藤 謙  栃,木,40,90,A2,追,3.93,83.00,7,11.8,nan,３/４車身,nan
2320260131020001,toride,2026-01-31,1,○1 ◎5 注4 ×7 △2 ▲3,1-5  290円(2),1-5-4  540円(2),3,高谷 敏史  青,森,40,91,A2,両,3.92,80.34,4,11.8,nan,３/４車輪,nan
2320260131020001,toride,2026-01-31,1,○1 ◎5 注4 ×7 △2 ▲3,1-5  290円(2),1-5-4  540円(2),4,梶山 裕次郎  福,岡,44,87,A2,追,3.93,79.64,3,12.0,nan,３/４車身,nan
2320260131020001,toride,2026-01-31,1,○1 ◎5 注4 ×7 △2 ▲3,1-5  290円(2),1-5-4  540円(2),5,二條 祐也  徳,島,40,97,A1,追,3.92,86.14,2,12.0,ク,３/４車輪,nan
2320260131020001,toride,2026-01-31,1,○1 ◎5 注4 ×7 △2 ▲3,1-5  290円(2),1-5-4  540円(2),6,相樂 修  千,葉,52,78,A2,両,3.85,74.35,5,11.8,nan,１車身１/２,nan
2320260131020001,toride,2026-01-31,1,○1 ◎5 注4 ×7 △2 ▲3,1-5  290円(2),1-5-4  540円(2),7,神山 尚  栃,木,34,109,A1,両,3.92,81.83,6,11.8,nan,３/４車身,nan
2320260131020002,toride,2026-01-31,2,注6 △2 ×1 ◎5 ○4 ▲3,"5-6  1,140円(4)","5-6-2  2,720円(8)",1,廣田 樹里  熊,本,44,89,A2,両,3.93,80.50,4,12.2,nan,１/２車身,nan
2320260131020002,toride,2026-01-31,2,注6 △2 ×1 ◎5 ○4 ▲3,"5-6  1,140円(4)","5-6-2  2,720円(8)",2,田原 大広,北海道,46,87,A1,追,3.92,83.33,3,12.3,nan,３/４車身,nan
2320260131020002,toride,2026-01-31,2,注6 △2 ×1 ◎5 ○4 ▲3,"5-6  1,140円(4)","5-6-2  2,720円(8)",3,近藤 圭佑  埼,玉,39,121,A2,逃,3.92,80.33,5,12.8,nan,１/４車輪,nan
