race_id,venue_slug,date,race_no,lineup,payout,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose
1320230101010001,iwakitaira,2023-01-01,1,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○3 ▲6 △5 ×2 注4,,1,菊池 翔  福,島,28,119,A1,逃,3.92,88.23,nan,nan,,,
1320230101010001,iwakitaira,2023-01-01,1,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○3 ▲6 △5 ×2 注4,,2,佐山 俊樹  埼,玉,32,97,A1,両,3.92,86.39,nan,nan,,,
1320230101010001,iwakitaira,2023-01-01,1,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○3 ▲6 △5 ×2 注4,,3,及川 裕奨  岩,手,41,86,A2,両,3.85,85.88,nan,nan,,,
1320230101010001,iwakitaira,2023-01-01,1,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○3 ▲6 △5 ×2 注4,,4,瀧野 勝太  群,馬,36,92,A2,追,3.92,82.70,nan,nan,,,
1320230101010001,iwakitaira,2023-01-01,1,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○3 ▲6 △5 ×2 注4,,5,鈴木 雄一朗  東,京,38,94,A1,逃,3.93,85.66,nan,nan,,,
1320230101010001,iwakitaira,2023-01-01,1,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○3 ▲6 △5 ×2 注4,,6,柴田 健,神奈川,52,71,A2,追,3.92,81.66,nan,nan,,,
1320230101010002,iwakitaira,2023-01-01,2,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ○5 ◎1 △4 ×3 注2 ▲6,,1,遠藤 勝行  静,岡,48,73,A1,追,3.92,88.90,nan,nan,,,
1320230101010002,iwakitaira,2023-01-01,2,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ○5 ◎1 △4 ×3 注2 ▲6,,2,石川 恭規  福,島,45,93,A2,追,3.92,84.77,nan,nan,,,
1320230101010002,iwakitaira,2023-01-01,2,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ○5 ◎1 △4 ×3 注2 ▲6,,3,緑川 修平  福,島,39,95,A1,逃,3.93,85.19,nan,nan,,,
1320230101010002,iwakitaira,2023-01-01,2,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ○5 ◎1 △4 ×3 注2 ▲6,,4,石川 英昭  静,岡,51,75,A2,追,3.92,83.81,nan,nan,,,
1320230101010002,iwakitaira,2023-01-01,2,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ○5 ◎1 △4 ×3 注2 ▲6,,5,石田 拓真  愛,知,21,119,A2,逃,3.85,87.33,nan,nan,,,
1320230101010002,iwakitaira,2023-01-01,2,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ○5 ◎1 △4 ×3 注2 ▲6,,6,玉木 英典,北海道,37,95,A2,追,3.92,70.26,nan,nan,,,
1320230101010003,iwakitaira,2023-01-01,3,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注6 ◎1 ○2 ▲7 △4 ×5,,1,乾 庄平  滋,賀,36,95,A2,追,3.92,85.53,nan,nan,,,
1320230101010003,iwakitaira,2023-01-01,3,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注6 ◎1 ○2 ▲7 △4 ×5,,2,土田 武志  茨,城,23,115,A2,逃,3.92,88.04,nan,nan,,,
1320230101010003,iwakitaira,2023-01-01,3,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注6 ◎1 ○2 ▲7 △4 ×5,,3,赤塚 悠人  山,形,36,97,A2,両,3.92,83.65,nan,nan,,,
1320230101010003,iwakitaira,2023-01-01,3,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注6 ◎1 ○2 ▲7 △4 ×5,,4,渡邊 恭典  栃,木,49,75,A2,追,3.85,82.25,nan,nan,,,
1320230101010003,iwakitaira,2023-01-01,3,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注6 ◎1 ○2 ▲7 △4 ×5,,5,荻原 寿嗣,北海道,28,119,A2,逃,3.85,82.92,nan,nan,,,
1320230101010003,iwakitaira,2023-01-01,3,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注6 ◎1 ○2 ▲7 △4 ×5,,6,中村 泰輔,和歌山,29,117,A2,逃,3.92,81.05,nan,nan,,,
1320230101010003,iwakitaira,2023-01-01,3,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注6 ◎1 ○2 ▲7 △4 ×5,,7,鈴木 龍之介  栃,木,44,81,A2,追,3.92,84.00,nan,nan,,,
1320230101010004,iwakitaira,2023-01-01,4,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○7 ▲4 注3 △2 ×6,,1,五十嵐 綾  福,島,22,121,A2,逃,3.85,90.04,nan,nan,,,
1320230101010004,iwakitaira,2023-01-01,4,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○7 ▲4 注3 △2 ×6,,2,福森 慎太郎  千,葉,46,84,A2,逃,3.92,81.61,nan,nan,,,
1320230101010004,iwakitaira,2023-01-01,4,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○7 ▲4 注3 △2 ×6,,3,中村 淳  栃,木,51,69,A1,追,3.92,82.45,nan,nan,,,
1320230101010004,iwakitaira,2023-01-01,4,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○7 ▲4 注3 △2 ×6,,4,関根 崇人  福,島,36,94,A2,両,3.92,81.77,nan,nan,,,
1320230101010004,iwakitaira,2023-01-01,4,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○7 ▲4 注3 △2 ×6,,5,倉田 紘希  三,重,21,117,A1,逃,3.92,83.37,nan,nan,,,
1320230101010004,iwakitaira,2023-01-01,4,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○7 ▲4 注3 △2 ×6,,6,長崎 達也,神奈川,41,89,A2,追,3.93,68.05,nan,nan,,,
1320230101010004,iwakitaira,2023-01-01,4,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○7 ▲4 注3 △2 ×6,,7,宇佐見 裕輝  福,島,37,94,A1,両,3.92,86.17,nan,nan,,,
1320230101010005,iwakitaira,2023-01-01,5,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ▲6 ○3 ◎4 △7 ×1 注5,,1,佐藤 雅彦  宮,城,41,87,A1,追,3.85,92.61,nan,nan,,,
1320230101010005,iwakitaira,2023-01-01,5,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ▲6 ○3 ◎4 △7 ×1 注5,,2,山本 健也  千,葉,41,89,A1,追,3.92,93.73,nan,nan,,,
1320230101010005,iwakitaira,2023-01-01,5,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ▲6 ○3 ◎4 △7 ×1 注5,,3,上田 裕和  三,重,41,86,A1,追,3.92,93.00,nan,nan,,,
1320230101010005,iwakitaira,2023-01-01,5,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ▲6 ○3 ◎4 △7 ×1 注5,,4,阿部 架惟都  宮,城,23,115,A1,逃,3.92,93.11,nan,nan,,,
1320230101010005,iwakitaira,2023-01-01,5,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ▲6 ○3 ◎4 △7 ×1 注5,,5,金野 俊秋  千,葉,39,92,A1,逃,3.92,92.85,nan,nan,,,
1320230101010005,iwakitaira,2023-01-01,5,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ▲6 ○3 ◎4 △7 ×1 注5,,6,福元 啓太  大,阪,26,119,A1,逃,3.92,90.00,nan,nan,,,
1320230101010005,iwakitaira,2023-01-01,5,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ▲6 ○3 ◎4 △7 ×1 注5,,7,小酒 大勇  福,島,28,103,A1,追,3.92,98.56,nan,nan,,,
1320230101010006,iwakitaira,2023-01-01,6,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○5 注3 △4 ×2 ▲6,,1,橋本 智昭  宮,城,40,99,S2,逃,3.92,101.92,nan,nan,,,
1320230101010006,iwakitaira,2023-01-01,6,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○5 注3 △4 ×2 ▲6,,2,中田 健太  埼,玉,32,99,S2,追,3.92,107.47,nan,nan,,,
1320230101010006,iwakitaira,2023-01-01,6,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○5 注3 △4 ×2 ▲6,,3,川口 直人,神奈川,46,84,S2,追,3.92,93.68,nan,nan,,,
1320230101010006,iwakitaira,2023-01-01,6,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○5 注3 △4 ×2 ▲6,,4,伊藤 慶太郎  埼,玉,29,107,S2,逃,3.92,100.57,nan,nan,,,
1320230101010006,iwakitaira,2023-01-01,6,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○5 注3 △4 ×2 ▲6,,5,小野 大介  福,島,38,91,S2,追,3.92,99.61,nan,nan,,,
1320230101010006,iwakitaira,2023-01-01,6,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○5 注3 △4 ×2 ▲6,,6,丸山 直樹  埼,玉,37,93,S2,両,3.92,89.19,nan,nan,,,
1320230101010007,iwakitaira,2023-01-01,7,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ×4 ◎1 △3 ▲7 ○5 注2,,1,青森 伸也  福,島,45,87,S2,追,3.92,104.05,nan,nan,,,
1320230101010007,iwakitaira,2023-01-01,7,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ×4 ◎1 △3 ▲7 ○5 注2,,2,岡本 大嗣  東,京,42,88,S2,追,3.92,99.76,nan,nan,,,
1320230101010007,iwakitaira,2023-01-01,7,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ×4 ◎1 △3 ▲7 ○5 注2,,3,藤田 大輔  千,葉,38,91,S2,両,3.92,99.43,nan,nan,,,
1320230101010007,iwakitaira,2023-01-01,7,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ×4 ◎1 △3 ▲7 ○5 注2,,4,伊東 翔貴  福,島,32,100,S2,逃,3.92,98.42,nan,nan,,,
1320230101010007,iwakitaira,2023-01-01,7,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ×4 ◎1 △3 ▲7 ○5 注2,,5,阿部 大樹  埼,玉,33,94,S1,両,3.92,104.73,nan,nan,,,
1320230101010007,iwakitaira,2023-01-01,7,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ×4 ◎1 △3 ▲7 ○5 注2,,6,大薗 宏  茨,城,48,71,S2,追,3.86,92.50,nan,nan,,,
1320230101010007,iwakitaira,2023-01-01,7,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ×4 ◎1 △3 ▲7 ○5 注2,,7,江守 昇  千,葉,47,73,S2,追,3.92,99.94,nan,nan,,,
1320230101010008,iwakitaira,2023-01-01,8,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○4 注3 △7 ×6 ▲2,,1,近藤 隆司  千,葉,38,90,S2,逃,3.92,105.35,nan,nan,,,
1320230101010008,iwakitaira,2023-01-01,8,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○4 注3 △7 ×6 ▲2,,2,小林 大介  群,馬,45,79,S1,追,3.92,101.20,nan,nan,,,
1320230101010008,iwakitaira,2023-01-01,8,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○4 注3 △7 ×6 ▲2,,3,坂本 紘規  青,森,26,117,S2,逃,3.92,99.22,nan,nan,,,
1320230101010008,iwakitaira,2023-01-01,8,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○4 注3 △7 ×6 ▲2,,4,石毛 克幸  千,葉,45,84,S2,追,3.93,103.43,nan,nan,,,
1320230101010008,iwakitaira,2023-01-01,8,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○4 注3 △7 ×6 ▲2,,5,尾崎 剛  埼,玉,45,79,S2,追,3.92,96.40,nan,nan,,,
1320230101010008,iwakitaira,2023-01-01,8,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○4 注3 △7 ×6 ▲2,,6,宮下 一歩  長,野,30,115,S2,逃,3.92,96.30,nan,nan,,,
1320230101010008,iwakitaira,2023-01-01,8,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎1 ○4 注3 △7 ×6 ▲2,,7,佐藤 康紀  青,森,48,73,S2,追,3.92,100.47,nan,nan,,,
1320230101010009,iwakitaira,2023-01-01,9,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注1 ×7 ▲5 ○3 ◎4 △2,,1,蕗澤 鴻太郎  群,馬,27,111,S2,逃,3.92,96.65,nan,nan,,,
1320230101010009,iwakitaira,2023-01-01,9,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注1 ×7 ▲5 ○3 ◎4 △2,,2,佐藤 龍二,神奈川,34,94,S1,両,3.92,105.19,nan,nan,,,
1320230101010009,iwakitaira,2023-01-01,9,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注1 ×7 ▲5 ○3 ◎4 △2,,3,中村 敏之輔,北海道,36,91,S2,追,3.92,94.32,nan,nan,,,
1320230101010009,iwakitaira,2023-01-01,9,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注1 ×7 ▲5 ○3 ◎4 △2,,4,齋木 翔多  静,岡,24,115,S2,逃,3.93,103.05,nan,nan,,,
1320230101010009,iwakitaira,2023-01-01,9,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注1 ×7 ▲5 ○3 ◎4 △2,,5,小原 丈一郎  青,森,24,115,S2,逃,3.92,100.88,nan,nan,,,
1320230101010009,iwakitaira,2023-01-01,9,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注1 ×7 ▲5 ○3 ◎4 △2,,6,成清 謙二郎  千,葉,39,90,S2,追,3.92,90.00,nan,nan,,,
1320230101010009,iwakitaira,2023-01-01,9,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注1 ×7 ▲5 ○3 ◎4 △2,,7,関 貴之  茨,城,39,93,S2,追,3.92,97.26,nan,nan,,,
1320230101010010,iwakitaira,2023-01-01,10,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎3 ○5 △2 注6 ×4 ▲7,,1,勝瀬 卓也,神奈川,45,84,S2,追,3.92,98.73,nan,nan,,,
1320230101010010,iwakitaira,2023-01-01,10,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎3 ○5 △2 注6 ×4 ▲7,,2,田口 勇介  秋,田,22,119,S2,逃,3.92,91.83,nan,nan,,,
1320230101010010,iwakitaira,2023-01-01,10,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎3 ○5 △2 注6 ×4 ▲7,,3,末木 浩二  山,梨,31,109,S1,逃,3.92,104.66,nan,nan,,,
1320230101010010,iwakitaira,2023-01-01,10,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎3 ○5 △2 注6 ×4 ▲7,,4,望月 一成  静,岡,26,111,S2,逃,3.93,98.04,nan,nan,,,
1320230101010010,iwakitaira,2023-01-01,10,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎3 ○5 △2 注6 ×4 ▲7,,5,中川 貴徳  栃,木,38,91,S2,追,3.92,103.00,nan,nan,,,
1320230101010010,iwakitaira,2023-01-01,10,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎3 ○5 △2 注6 ×4 ▲7,,6,板垣 昴  福,島,30,115,S2,逃,3.92,91.21,nan,nan,,,
1320230101010010,iwakitaira,2023-01-01,10,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎3 ○5 △2 注6 ×4 ▲7,,7,近藤 保  千,葉,40,95,S1,追,3.92,104.84,nan,nan,,,
1320230101010011,iwakitaira,2023-01-01,11,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注1 ○4 ◎5 △2 ×6 ▲3,,1,磯川 勝裕  東,京,28,113,S2,逃,3.92,96.18,nan,nan,,,
1320230101010011,iwakitaira,2023-01-01,11,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注1 ○4 ◎5 △2 ×6 ▲3,,2,阿部 拓真  宮,城,32,107,S2,両,3.93,105.95,nan,nan,,,
1320230101010011,iwakitaira,2023-01-01,11,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注1 ○4 ◎5 △2 ×6 ▲3,,3,近藤 俊明,神奈川,44,87,S2,追,3.92,101.76,nan,nan,,,
1320230101010011,iwakitaira,2023-01-01,11,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注1 ○4 ◎5 △2 ×6 ▲3,,4,相川 永伍  埼,玉,39,95,S2,追,3.92,98.42,nan,nan,,,
1320230101010011,iwakitaira,2023-01-01,11,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注1 ○4 ◎5 △2 ×6 ▲3,,5,木村 弘  青,森,30,100,S1,逃,3.92,102.35,nan,nan,,,
1320230101010011,iwakitaira,2023-01-01,11,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注1 ○4 ◎5 △2 ×6 ▲3,,6,新村 穣,神奈川,29,119,S2,逃,3.92,93.09,nan,nan,,,
1320230101010011,iwakitaira,2023-01-01,11,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注1 ○4 ◎5 △2 ×6 ▲3,,7,大木 雅也  静,岡,47,83,S2,追,3.92,95.46,nan,nan,,,
1320230101010012,iwakitaira,2023-01-01,12,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注6 ◎1 ○3 ▲7 ×4 △2,,1,山崎 芳仁  福,島,43,88,S1,両,3.92,110.95,nan,nan,,,
1320230101010012,iwakitaira,2023-01-01,12,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注6 ◎1 ○3 ▲7 ×4 △2,,2,岩本 俊介  千,葉,38,94,S1,逃,3.93,113.69,nan,nan,,,
1320230101010012,iwakitaira,2023-01-01,12,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注6 ◎1 ○3 ▲7 ×4 △2,,3,佐々木 雄一  福,島,42,83,S1,追,3.93,109.90,nan,nan,,,
1320230101010012,iwakitaira,2023-01-01,12,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注6 ◎1 ○3 ▲7 ×4 △2,,4,大森 慶一,北海道,41,88,S1,追,3.92,107.76,nan,nan,,,
1320230101010012,iwakitaira,2023-01-01,12,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注6 ◎1 ○3 ▲7 ×4 △2,,5,小原 太樹,神奈川,34,95,S1,追,3.92,113.38,nan,nan,,,
1320230101010012,iwakitaira,2023-01-01,12,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注6 ◎1 ○3 ▲7 ×4 △2,,6,嵯峨 昇喜郎  青,森,24,113,S1,逃,3.92,105.38,nan,nan,,,
1320230101010012,iwakitaira,2023-01-01,12,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 注6 ◎1 ○3 ▲7 ×4 △2,,7,伏見 俊昭  福,島,46,75,S1,追,3.92,107.28,nan,nan,,,
2320230101010001,toride,2023-01-01,1,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ○3 ◎1 △5 注4 ▲6 ×2,,1,丸山 貴秀  秋,田,42,89,A1,追,3.92,91.33,nan,nan,,,
2320230101010001,toride,2023-01-01,1,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ○3 ◎1 △5 注4 ▲6 ×2,,2,佐藤 有輝,神奈川,44,85,A2,追,3.93,83.59,nan,nan,,,
2320230101010001,toride,2023-01-01,1,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ○3 ◎1 △5 注4 ▲6 ×2,,3,上遠野 拓馬  宮,城,29,119,A2,逃,3.92,89.41,nan,nan,,,
2320230101010001,toride,2023-01-01,1,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ○3 ◎1 △5 注4 ▲6 ×2,,4,若林 耕司  群,馬,42,87,A2,追,3.92,83.42,nan,nan,,,
2320230101010001,toride,2023-01-01,1,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ○3 ◎1 △5 注4 ▲6 ×2,,5,土屋 仁  茨,城,47,84,A1,追,3.92,83.73,nan,nan,,,
2320230101010001,toride,2023-01-01,1,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ○3 ◎1 △5 注4 ▲6 ×2,,6,渡邉 直弥  静,岡,26,113,A1,逃,3.85,77.88,nan,nan,,,
2320230101010002,toride,2023-01-01,2,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎3 ○1 ▲6 △2 ×5 注4,,1,黒田 大介  愛,媛,48,77,A2,追,3.92,81.96,nan,nan,,,
2320230101010002,toride,2023-01-01,2,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎3 ○1 ▲6 △2 ×5 注4,,2,齋藤 宗徳  千,葉,37,100,A1,逃,3.92,83.87,nan,nan,,,
2320230101010002,toride,2023-01-01,2,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎3 ○1 ▲6 △2 ×5 注4,,3,宮崎 一彰  高,知,47,99,A1,両,3.92,86.85,nan,nan,,,
2320230101010002,toride,2023-01-01,2,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎3 ○1 ▲6 △2 ×5 注4,,4,佐藤 学  栃,木,35,93,A2,追,3.92,83.93,nan,nan,,,
2320230101010002,toride,2023-01-01,2,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎3 ○1 ▲6 △2 ×5 注4,,5,小室 貴広  茨,城,48,75,A2,追,3.79,84.84,nan,nan,,,
2320230101010002,toride,2023-01-01,2,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ◎3 ○1 ▲6 △2 ×5 注4,,6,澤亀 浩司  福,岡,54,60,A2,追,3.92,79.65,nan,nan,,,
2320230101010003,toride,2023-01-01,3,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 △3 ×1 ▲6 ◎5 ○2 注4,,1,松永 真太  福,岡,40,92,A1,追,3.92,84.47,nan,nan,,,
2320230101010003,toride,2023-01-01,3,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 △3 ×1 ▲6 ◎5 ○2 注4,,2,栗田 雄矢  静,岡,36,96,A2,追,3.92,86.14,nan,nan,,,
2320230101010003,toride,2023-01-01,3,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 △3 ×1 ▲6 ◎5 ○2 注4,,3,土居 佑次  高,知,25,113,A2,逃,3.92,80.18,nan,nan,,,
2320230101010003,toride,2023-01-01,3,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 △3 ×1 ▲6 ◎5 ○2 注4,,4,野間 司  茨,城,36,94,A2,追,3.93,83.23,nan,nan,,,
2320230101010003,toride,2023-01-01,3,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 △3 ×1 ▲6 ◎5 ○2 注4,,5,荒川 仁  千,葉,24,121,A2,逃,3.92,79.44,nan,nan,,,
2320230101010003,toride,2023-01-01,3,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 △3 ×1 ▲6 ◎5 ○2 注4,,6,佐々木 浩三  佐,賀,60,50,A2,追,3.92,68.23,nan,nan,,,
2320230101010004,toride,2023-01-01,4,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ×3 注1 △6 ◎2 ○7 ▲4,,1,金子 周一郎  埼,玉,46,78,A1,追,3.92,84.84,nan,nan,,,
2320230101010004,toride,2023-01-01,4,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ×3 注1 △6 ◎2 ○7 ▲4,,2,井手 尚治,神奈川,53,65,A2,追,3.92,82.09,nan,nan,,,
2320230101010004,toride,2023-01-01,4,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ×3 注1 △6 ◎2 ○7 ▲4,,3,樋口 瑛土  東,京,31,109,A2,追,3.92,85.25,nan,nan,,,
2320230101010004,toride,2023-01-01,4,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ×3 注1 △6 ◎2 ○7 ▲4,,4,高橋 秀吉  秋,田,39,88,A2,追,3.92,87.56,nan,nan,,,
2320230101010004,toride,2023-01-01,4,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ×3 注1 △6 ◎2 ○7 ▲4,,5,千澤 大輔  青,森,35,95,A2,追,3.85,84.03,nan,nan,,,
2320230101010004,toride,2023-01-01,4,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ×3 注1 △6 ◎2 ○7 ▲4,,6,田中 勝仁  千,葉,37,93,A2,両,3.92,81.25,nan,nan,,,
2320230101010004,toride,2023-01-01,4,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ×3 注1 △6 ◎2 ○7 ▲4,,7,後藤 悠  岩,手,27,115,A1,逃,3.92,93.77,nan,nan,,,
2320230101010005,toride,2023-01-01,5,予 想 ・ 周 回 ・ 戦 法予 想 ・ 周 回 ・ 戦 法 ○2 ◎5 △7 注4 ×6 ▲3,,1,太刀川 一成  千,葉,42,100,A1,追,3.92,97.38,nan,nan,,,
