race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose
1220230929030001,aomori,2023-09-29,1,×1 △6 ▲5 ◎2 ○3 注4,3-4  580円(1),"3-4-2  1,650円(2)",1,長岡 豪  群,馬,40,91,A3,追,3.93,70.57,6,13.5,nan,７車身,nan
1220230929030001,aomori,2023-09-29,1,×1 △6 ▲5 ◎2 ○3 注4,3-4  580円(1),"3-4-2  1,650円(2)",2,中村 秀幸  高,知,56,60,A3,追,3.92,69.72,3,12.4,nan,１/２車輪,nan
1220230929030001,aomori,2023-09-29,1,×1 △6 ▲5 ◎2 ○3 注4,3-4  580円(1),"3-4-2  1,650円(2)",3,五十嵐 博一  熊,本,49,79,A3,追,3.85,69.09,1,12.2,差,nan,nan
1220230929030001,aomori,2023-09-29,1,×1 △6 ▲5 ◎2 ○3 注4,3-4  580円(1),"3-4-2  1,650円(2)",4,柴田 了  福,岡,57,64,A3,追,3.92,67.76,2,12.2,ク,１車身１/２,nan
1220230929030001,aomori,2023-09-29,1,×1 △6 ▲5 ◎2 ○3 注4,3-4  580円(1),"3-4-2  1,650円(2)",5,板羽 俊一  埼,玉,54,64,A3,追,3.86,67.27,4,12.2,nan,１/４車輪,nan
1220230929030001,aomori,2023-09-29,1,×1 △6 ▲5 ◎2 ○3 注4,3-4  580円(1),"3-4-2  1,650円(2)",6,村上 順規  新,潟,47,80,A3,追,3.85,67.16,5,12.7,nan,２車身,nan
1220230929030002,aomori,2023-09-29,2,×1 △3 ▲6 ◎4 ○5 注2,"3-1  1,180円(6)","3-1-4  7,010円(34)",1,山田 武  群,馬,46,87,A3,追,3.93,71.81,2,12.4,逃,１/８車輪,nan
1220230929030002,aomori,2023-09-29,2,×1 △3 ▲6 ◎4 ○5 注2,"3-1  1,180円(6)","3-1-4  7,010円(34)",2,須々田 大昇  青,森,51,80,A3,追,3.92,71.64,5,12.5,nan,３車身,nan
1220230929030002,aomori,2023-09-29,2,×1 △3 ▲6 ◎4 ○5 注2,"3-1  1,180円(6)","3-1-4  7,010円(34)",3,坂本 英一  栃,木,55,59,A3,追,3.92,69.95,1,12.3,差,nan,nan
1220230929030002,aomori,2023-09-29,2,×1 △3 ▲6 ◎4 ○5 注2,"3-1  1,180円(6)","3-1-4  7,010円(34)",4,邊見 斎  福,島,38,92,A3,追,3.92,65.66,3,12.2,nan,３/４車身,nan
1220230929030002,aomori,2023-09-29,2,×1 △3 ▲6 ◎4 ○5 注2,"3-1  1,180円(6)","3-1-4  7,010円(34)",5,小酒 大司  福,島,37,94,A3,両,3.92,65.29,4,12.1,nan,１/８車輪,nan
1220230929030002,aomori,2023-09-29,2,×1 △3 ▲6 ◎4 ○5 注2,"3-1  1,180円(6)","3-1-4  7,010円(34)",6,岡田 篤,和歌山,49,79,A3,追,3.85,62.44,6,12.8,nan,２車身,nan
1220230929030003,aomori,2023-09-29,3,◎1 ○5 ▲4 ×2 △7 注3,"1-4  5,030円(22)","1-4-5  7,310円(17)",1,田村 光昭  広,島,52,67,A3,追,3.92,73.17,1,12.6,逃,nan,nan
1220230929030003,aomori,2023-09-29,3,◎1 ○5 ▲4 ×2 △7 注3,"1-4  5,030円(22)","1-4-5  7,310円(17)",2,辻本 兼市  兵,庫,53,66,A3,追,3.86,70.95,6,12.3,nan,１/４車輪,nan
1220230929030003,aomori,2023-09-29,3,◎1 ○5 ▲4 ×2 △7 注3,"1-4  5,030円(22)","1-4-5  7,310円(17)",3,青山 佐知男  千,葉,50,81,A3,追,3.86,68.91,7,13.1,nan,大差,nan
1220230929030003,aomori,2023-09-29,3,◎1 ○5 ▲4 ×2 △7 注3,"1-4  5,030円(22)","1-4-5  7,310円(17)",4,佐々木 浩三  佐,賀,61,50,A3,追,3.92,68.12,2,12.3,差,１/２車身,nan
1220230929030003,aomori,2023-09-29,3,◎1 ○5 ▲4 ×2 △7 注3,"1-4  5,030円(22)","1-4-5  7,310円(17)",5,丹波 福道  岡,山,51,74,A3,追,3.92,67.55,3,12.5,nan,３/４車輪,nan
