race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose
2320250228020001,toride,2025-02-28,1,○3 ◎5 ×4 ▲2 注1 △7,3-5  390円(2),3-5-4  540円(2),1,篠原 英雄  高,知,48,81,A3,追,3.85,63.47,7,14.5,nan,大差,駒井捲れず
2320250228020001,toride,2025-02-28,1,○3 ◎5 ×4 ▲2 注1 △7,3-5  390円(2),3-5-4  540円(2),2,藤原 義晴  岩,手,44,88,A3,追,3.92,67.33,4,12.2,nan,１/２車身,先制４番手
2320250228020001,toride,2025-02-28,1,○3 ◎5 ×4 ▲2 注1 △7,3-5  390円(2),3-5-4  540円(2),3,駒井 大輔  東,京,49,98,A3,両,3.93 3.92,67.50,1,12.6,逃,nan,正攻法逃げ
2320250228020001,toride,2025-02-28,1,○3 ◎5 ×4 ▲2 注1 △7,3-5  390円(2),3-5-4  540円(2),4,早坂 道義  栃,木,45,88,A3,追,3.92,70.18,3,12.3,nan,１/２車身,３番手中割
2320250228020001,toride,2025-02-28,1,○3 ◎5 ×4 ▲2 注1 △7,3-5  390円(2),3-5-4  540円(2),5,櫻井 紀幸  群,馬,53,68,A3,追,3.92,71.41,2,12.4,ク,１/８車輪,番手迫るも
2320250228020001,toride,2025-02-28,1,○3 ◎5 ×4 ▲2 注1 △7,3-5  390円(2),3-5-4  540円(2),6,岡田 哲夫  福,島,42,92,A3,追,3.92,0.00,5,12.2,nan,１車身１/２,先手追って
2320250228020001,toride,2025-02-28,1,○3 ◎5 ×4 ▲2 注1 △7,3-5  390円(2),3-5-4  540円(2),7,佐々木 浩三  佐,賀,62,50,A3,追,3.92,65.78,6,12.5,nan,６車身,前不発切替
2320250228020002,toride,2025-02-28,2,△1 ×4 ▲5 注2 ◎6 ○3,"4-5  3,020円(8)","4-5-1  8,780円(28)",1,猪野 泰介  山,形,34,111,A3,逃,3.85,66.75,3,12.4,nan,１/４車輪,ＨＳカマシ
2320250228020002,toride,2025-02-28,2,△1 ×4 ▲5 注2 ◎6 ○3,"4-5  3,020円(8)","4-5-1  8,780円(28)",2,木下 章  長,野,56,61,A3,両,3.92,67.83,6,12.2,nan,１/２車輪,出切れずに
2320250228020002,toride,2025-02-28,2,△1 ×4 ▲5 注2 ◎6 ○3,"4-5  3,020円(8)","4-5-1  8,780円(28)",3,松本 充生  愛,媛,46,94,A3,両,3.93,70.09,4,12.1,nan,３/４車身,カマされて
2320250228020002,toride,2025-02-28,2,△1 ×4 ▲5 注2 ◎6 ○3,"4-5  3,020円(8)","4-5-1  8,780円(28)",4,須々田 大昇  青,森,52,80,A3,追,3.92,69.50,1,12.1,差,nan,番手一気に
