race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose
1220250531020001,aomori,2025-05-31,1,◎1 ○6 注4 △3 ×5 ▲7,1-6  290円(1),1-6-4  470円(1),1,伊早坂 駿一  茨,城,30,105,A2,逃,3.92,84.19,1,11.9,逃,nan,nan
1220250531020001,aomori,2025-05-31,1,◎1 ○6 注4 △3 ×5 ▲7,1-6  290円(1),1-6-4  470円(1),2,石井 孝  千,葉,53,68,A2,追,3.85,79.23,7,11.8,nan,１/４車輪,nan
1220250531020001,aomori,2025-05-31,1,◎1 ○6 注4 △3 ×5 ▲7,1-6  290円(1),1-6-4  470円(1),3,吉成 晃一  熊,本,39,92,A2,追,3.92,80.41,6,11.6,nan,１車身,nan
1220250531020001,aomori,2025-05-31,1,◎1 ○6 注4 △3 ×5 ▲7,1-6  290円(1),1-6-4  470円(1),4,浦崎 貴史,北海道,53,75,A2,追,3.93,81.66,3,12.0,nan,３車身,nan
1220250531020001,aomori,2025-05-31,1,◎1 ○6 注4 △3 ×5 ▲7,1-6  290円(1),1-6-4  470円(1),5,野口 修平,神奈川,37,105,A2,逃,3.85,77.68,5,11.9,nan,３/４車身,nan
1220250531020001,aomori,2025-05-31,1,◎1 ○6 注4 △3 ×5 ▲7,1-6  290円(1),1-6-4  470円(1),6,早川 成矢  埼,玉,49,78,A2,両,3.92,77.33,2,11.9,ク,３/４車身,nan
1220250531020001,aomori,2025-05-31,1,◎1 ○6 注4 △3 ×5 ▲7,1-6  290円(1),1-6-4  470円(1),7,江本 博明  千,葉,44,90,A1,追,3.92,81.23,4,11.7,nan,１/２車輪,nan
1220250531020002,aomori,2025-05-31,2,○4 ◎7 △1 注3 ×6 ▲2,7-1  400円(2),7-1-4  520円(2),1,武田 哲二  京,都,54,65,A1,追,3.93,79.47,2,11.9,ク,１車輪,nan
1220250531020002,aomori,2025-05-31,2,○4 ◎7 △1 注3 ×6 ▲2,7-1  400円(2),7-1-4  520円(2),2,大橋 直人  埼,玉,48,77,A2,追,3.85,83.12,6,11.7,nan,３/４車身,nan
1220250531020002,aomori,2025-05-31,2,○4 ◎7 △1 注3 ×6 ▲2,7-1  400円(2),7-1-4  520円(2),3,湯浅 弘光  千,葉,52,74,A2,追,3.92,79.95,4,11.9,nan,１/２車身,nan
1220250531020002,aomori,2025-05-31,2,○4 ◎7 △1 注3 ×6 ▲2,7-1  400円(2),7-1-4  520円(2),4,山田 隼司  岐,阜,38,91,A2,両,3.92,79.90,3,12.2,nan,１/８車輪,nan
1220250531020002,aomori,2025-05-31,2,○4 ◎7 △1 注3 ×6 ▲2,7-1  400円(2),7-1-4  520円(2),5,岩崎 大和  茨,城,41,94,A2,追,3.92,79.90,7,15.0,nan,大差,nan
1220250531020002,aomori,2025-05-31,2,○4 ◎7 △1 注3 ×6 ▲2,7-1  400円(2),7-1-4  520円(2),6,鈴木 雄一朗  東,京,40,94,A2,両,3.92,78.20,5,11.8,nan,１車身,nan
1220250531020002,aomori,2025-05-31,2,○4 ◎7 △1 注3 ×6 ▲2,7-1  400円(2),7-1-4  520円(2),7,乾 庄平  滋,賀,38,95,A2,追,3.92,84.00,1,12.0,差,nan,nan
1220250531020003,aomori,2025-05-31,3,×4 △1 ▲6 注2 ○5 ◎7,"5-7  6,560円(20)","5-7-2  20,350円(66)",1,門脇 翼  秋,田,31,111,A2,逃,3.92,84.00,7,12.8,nan,３車身,nan
1220250531020003,aomori,2025-05-31,3,×4 △1 ▲6 注2 ○5 ◎7,"5-7  6,560円(20)","5-7-2  20,350円(66)",2,岡崎 陸登  愛,媛,27,123,A2,逃,3.92,84.00,3,12.8,nan,１/２車輪,nan
1220250531020003,aomori,2025-05-31,3,×4 △1 ▲6 注2 ○5 ◎7,"5-7  6,560円(20)","5-7-2  20,350円(66)",3,川島 勝  長,崎,42,89,A2,追,3.92,85.61,6,12.6,nan,１/２車身,nan
1220250531020003,aomori,2025-05-31,3,×4 △1 ▲6 注2 ○5 ◎7,"5-7  6,560円(20)","5-7-2  20,350円(66)",4,太田 将成  宮,城,29,113,A1,逃,3.93,83.95,5,12.5,nan,１/２車輪,nan
1220250531020003,aomori,2025-05-31,3,×4 △1 ▲6 注2 ○5 ◎7,"5-7  6,560円(20)","5-7-2  20,350円(66)",5,田中 雅史  愛,知,48,79,A1,追,3.92,87.33,1,12.5,差,nan,nan
1220250531020003,aomori,2025-05-31,3,×4 △1 ▲6 注2 ○5 ◎7,"5-7  6,560円(20)","5-7-2  20,350円(66)",6,井手 尚治,神奈川,55,65,A2,追,3.92,79.86,4,12.5,nan,３/４車身,nan
1220250531020003,aomori,2025-05-31,3,×4 △1 ▲6 注2 ○5 ◎7,"5-7  6,560円(20)","5-7-2  20,350円(66)",7,入江 航太  熊,本,23,119,A2,逃,3.93,82.61,2,12.5,ク,１/２車身,nan
1220250531020004,aomori,2025-05-31,4,◎7 ○1 ×4 ▲2 △5 注6,"2-5  1,480円(5)","2-5-7  4,310円(11)",1,亀井 久幸  千,葉,43,95,A1,両,3.92,84.40,4,12.1,nan,１車身１/２,nan
1220250531020004,aomori,2025-05-31,4,◎7 ○1 ×4 ▲2 △5 注6,"2-5  1,480円(5)","2-5-7  4,310円(11)",2,船瀬 惇平  広,島,31,111,A1,逃,3.93,85.31,1,12.2,逃,nan,nan
1220250531020004,aomori,2025-05-31,4,◎7 ○1 ×4 ▲2 △5 注6,"2-5  1,480円(5)","2-5-7  4,310円(11)",3,朝日 勇  愛,知,50,74,A1,追,3.92,81.15,5,12.1,nan,１車身,nan
1220250531020004,aomori,2025-05-31,4,◎7 ○1 ×4 ▲2 △5 注6,"2-5  1,480円(5)","2-5-7  4,310円(11)",4,高橋 健太  静,岡,47,80,A2,追,3.92,81.34,6,12.2,nan,１車身１/２,nan
1220250531020004,aomori,2025-05-31,4,◎7 ○1 ×4 ▲2 △5 注6,"2-5  1,480円(5)","2-5-7  4,310円(11)",5,中野 功史  長,崎,47,84,A2,追,3.92,80.86,2,12.2,ク,１車身,nan
1220250531020004,aomori,2025-05-31,4,◎7 ○1 ×4 ▲2 △5 注6,"2-5  1,480円(5)","2-5-7  4,310円(11)",6,大中 拓磨  兵,庫,36,111,A2,逃,3.92,78.36,7,12.3,nan,１/４車輪,nan
1220250531020004,aomori,2025-05-31,4,◎7 ○1 ×4 ▲2 △5 注6,"2-5  1,480円(5)","2-5-7  4,310円(11)",7,根藤 浩二  千,葉,38,95,A1,両,3.93,85.00,3,12.0,nan,１/４車輪,nan
1220250531020005,aomori,2025-05-31,5,◎4 ○1 注7 ×5 ▲2 △6,"4-5  2,320円(8)","4-5-2  4,550円(14)",1,吉永 好宏  広,島,50,80,A1,追,3.92,90.28,7,11.9,nan,１車身,nan
1220250531020005,aomori,2025-05-31,5,◎4 ○1 注7 ×5 ▲2 △6,"4-5  2,320円(8)","4-5-2  4,550円(14)",2,大矢 将大  埼,玉,46,81,A1,追,3.92,92.38,3,11.6,nan,１/４車輪,nan
