race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,san_ren_fuku,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose,wide,mark,mark_num,win_rate_4m,top2_rate_4m,top3_rate_4m,nige_4m,maku_4m,close_time
2220260307020001,maebashi,2026-03-08,1,×4 △1 ◎7 ○3 注5 ▲2,3-5  260円(1),"3-5-1  1,730円(6)",1=3=5  680円(3),1,山本 宏明  徳,島,47,83,A3,追,3.92,68.5,3,10.3,,３車身,前団のハコ,1=3  200円(3)  1=5  510円(7)  3=5  150円(1) / 1=3  200円(3)  1=5  510円(7)  3=5  150円(1),△,4.0,7.1,14.2,21.4,0.0,0.0,
2220260307020001,maebashi,2026-03-08,1,×4 △1 ◎7 ○3 注5 ▲2,3-5  260円(1),"3-5-1  1,730円(6)",1=3=5  680円(3),2,高木 隆弘,神奈川,56,64,A3,追,3.83,65.68,4,10.1,,３/４車身,３番手離れ,1=3  200円(3)  1=5  510円(7)  3=5  150円(1) / 1=3  200円(3)  1=5  510円(7)  3=5  150円(1),注,2.0,0.0,6.2,25.0,0.0,0.0,
2220260307020001,maebashi,2026-03-08,1,×4 △1 ◎7 ○3 注5 ▲2,3-5  260円(1),"3-5-1  1,730円(6)",1=3=5  680円(3),3,松本 一成  新,潟,50,77,A3,逃,3.92,68.93,1,9.8,捲,,大楽の捲り,1=3  200円(3)  1=5  510円(7)  3=5  150円(1) / 1=3  200円(3)  1=5  510円(7)  3=5  150円(1),◎,6.0,13.7,31.0,41.3,3.0,3.0,
2220260307020001,maebashi,2026-03-08,1,×4 △1 ◎7 ○3 注5 ▲2,3-5  260円(1),"3-5-1  1,730円(6)",1=3=5  680円(3),4,富永 昌久  佐,賀,45,88,A3,追,3.92,68.12,6,10.7,,３/４車身,先行捲られ,1=3  200円(3)  1=5  510円(7)  3=5  150円(1) / 1=3  200円(3)  1=5  510円(7)  3=5  150円(1),×,1.0,4.1,12.5,33.3,0.0,1.0,
2220260307020001,maebashi,2026-03-08,1,×4 △1 ◎7 ○3 注5 ▲2,3-5  260円(1),"3-5-1  1,730円(6)",1=3=5  680円(3),5,落合 豊  茨,城,54,69,A3,追,3.77,65.87,2,9.9,ク,３車身,捲りマーク,1=3  200円(3)  1=5  510円(7)  3=5  150円(1) / 1=3  200円(3)  1=5  510円(7)  3=5  150円(1),○,5.0,0.0,11.1,11.1,0.0,0.0,
2220260307020001,maebashi,2026-03-08,1,×4 △1 ◎7 ○3 注5 ▲2,3-5  260円(1),"3-5-1  1,730円(6)",1=3=5  680円(3),6,岡嵜 浩一,神奈川,57,69,A3,追,3.92,64.45,5,9.9,,３/４車身,ライン任せ,1=3  200円(3)  1=5  510円(7)  3=5  150円(1) / 1=3  200円(3)  1=5  510円(7)  3=5  150円(1),▲,3.0,0.0,0.0,18.1,0.0,0.0,
2220260307020001,maebashi,2026-03-08,1,×4 △1 ◎7 ○3 注5 ▲2,3-5  260円(1),"3-5-1  1,730円(6)",1=3=5  680円(3),7,梶應 弘樹  愛,媛,60,57,A3,追,3.92,66.3,7,12.6,,大差,道中千切れ,1=3  200円(3)  1=5  510円(7)  3=5  150円(1) / 1=3  200円(3)  1=5  510円(7)  3=5  150円(1),,0.0,0.0,0.0,0.0,0.0,0.0,
2220260307020002,maebashi,2026-03-08,2,◎1 ○5 △4 ▲6 注3 ×7,"1-6  6,460円(10)","1-6-5  36,520円(40)","1=5=6  5,170円(8)",1,野見 泰要  岡,山,43,101,A3,逃,3.93,72.32,1,10.6,逃,,突張り先行,"1=5  100円(1)  1=6  740円(5)  5=6  1,910円(16) / 1=5  100円(1)  1=6  740円(5)  5=6  1,910円(16)",◎,6.0,29.7,51.3,62.1,16.0,1.0,
2220260307020002,maebashi,2026-03-08,2,◎1 ○5 △4 ▲6 注3 ×7,"1-6  6,460円(10)","1-6-5  36,520円(40)","1=5=6  5,170円(8)",2,塚本 諭  福,島,49,85,A3,追,3.85,67.55,5,10.3,,２車身,三浦平不発,"1=5  100円(1)  1=6  740円(5)  5=6  1,910円(16) / 1=5  100円(1)  1=6  740円(5)  5=6  1,910円(16)",×,1.0,0.0,7.4,25.9,0.0,0.0,
2220260307020002,maebashi,2026-03-08,2,◎1 ○5 △4 ▲6 注3 ×7,"1-6  6,460円(10)","1-6-5  36,520円(40)","1=5=6  5,170円(8)",3,梶原 亜湖  静,岡,55,73,A3,追,3.85,65.34,6,10.7,,４車身,最後捲上げ,"1=5  100円(1)  1=6  740円(5)  5=6  1,910円(16) / 1=5  100円(1)  1=6  740円(5)  5=6  1,910円(16)",▲,3.0,0.0,0.0,11.5,0.0,0.0,
2220260307020002,maebashi,2026-03-08,2,◎1 ○5 △4 ▲6 注3 ×7,"1-6  6,460円(10)","1-6-5  36,520円(40)","1=5=6  5,170円(8)",4,渡邉 満  福,岡,53,73,A3,追,3.92,77.56,4,10.4,,１/２車輪,先制３番手,"1=5  100円(1)  1=6  740円(5)  5=6  1,910円(16) / 1=5  100円(1)  1=6  740円(5)  5=6  1,910円(16)",△,4.0,6.2,18.7,31.2,0.0,0.0,
2220260307020002,maebashi,2026-03-08,2,◎1 ○5 △4 ▲6 注3 ×7,"1-6  6,460円(10)","1-6-5  36,520円(40)","1=5=6  5,170円(8)",5,小野 祐作  岡,山,53,72,A3,追,3.93,69.0,3,10.5,,１/８車輪,番手回りも,"1=5  100円(1)  1=6  740円(5)  5=6  1,910円(16) / 1=5  100円(1)  1=6  740円(5)  5=6  1,910円(16)",○,5.0,11.1,16.6,33.3,0.0,0.0,
2220260307020002,maebashi,2026-03-08,2,◎1 ○5 △4 ▲6 注3 ×7,"1-6  6,460円(10)","1-6-5  36,520円(40)","1=5=6  5,170円(8)",6,永山 英司,神奈川,54,78,A3,追,3.93,62.0,2,10.3,差,１/４車輪,４番手割り,"1=5  100円(1)  1=6  740円(5)  5=6  1,910円(16) / 1=5  100円(1)  1=6  740円(5)  5=6  1,910円(16)",,0.0,0.0,0.0,0.0,0.0,0.0,
2220260307020002,maebashi,2026-03-08,2,◎1 ○5 △4 ▲6 注3 ×7,"1-6  6,460円(10)","1-6-5  36,520円(40)","1=5=6  5,170円(8)",7,三浦 平志郎  秋,田,36,100,A3,逃,3.85,63.35,7,12.2,,大差,叩けず飛ぶ,"1=5  100円(1)  1=6  740円(5)  5=6  1,910円(16) / 1=5  100円(1)  1=6  740円(5)  5=6  1,910円(16)",注,2.0,2.7,2.7,8.1,1.0,0.0,
2220260307020003,maebashi,2026-03-08,3,△1 注4 ◎6 ○5 ×2 ▲3,5-2  200円(1),5-2-4  590円(2),2=4=5  370円(2),1,相川 巧  埼,玉,36,98,A3,両,3.93,68.73,6,9.7,,３/４車身,３番手併走,2=4  330円(6)  2=5  100円(1)  4=5  150円(2) / 2=4  330円(6)  2=5  100円(1)  4=5  150円(2),△,4.0,7.6,30.7,50.0,5.0,2.0,
2220260307020003,maebashi,2026-03-08,3,△1 注4 ◎6 ○5 ×2 ▲3,5-2  200円(1),5-2-4  590円(2),2=4=5  370円(2),2,増田 鉄男  徳,島,51,74,A3,追,3.92,77.8,2,9.8,ク,１/２車身,本線の番手,2=4  330円(6)  2=5  100円(1)  4=5  150円(2) / 2=4  330円(6)  2=5  100円(1)  4=5  150円(2),○,5.0,9.0,31.8,54.5,0.0,0.0,
2220260307020003,maebashi,2026-03-08,3,△1 注4 ◎6 ○5 ×2 ▲3,5-2  200円(1),5-2-4  590円(2),2=4=5  370円(2),3,白濱 一平  長,崎,32,111,A3,両,3.92,73.26,4,9.7,,１/２車身,３番手併走,2=4  330円(6)  2=5  100円(1)  4=5  150円(2) / 2=4  330円(6)  2=5  100円(1)  4=5  150円(2),×,1.0,20.0,46.6,60.0,1.0,4.0,
2220260307020003,maebashi,2026-03-08,3,△1 注4 ◎6 ○5 ×2 ▲3,5-2  200円(1),5-2-4  590円(2),2=4=5  370円(2),4,菅藤 智  群,馬,42,95,A3,追,3.92,74.2,3,9.8,,１車身,追上３番手,2=4  330円(6)  2=5  100円(1)  4=5  150円(2) / 2=4  330円(6)  2=5  100円(1)  4=5  150円(2),注,2.0,13.3,33.3,66.6,0.0,1.0,
2220260307020003,maebashi,2026-03-08,3,△1 注4 ◎6 ○5 ×2 ▲3,5-2  200円(1),5-2-4  590円(2),2=4=5  370円(2),5,利川 寛太  山,口,26,127,A3,逃,3.92,74.0,1,9.9,逃,,余裕の逃げ,2=4  330円(6)  2=5  100円(1)  4=5  150円(2) / 2=4  330円(6)  2=5  100円(1)  4=5  150円(2),◎,6.0,22.2,51.8,62.9,12.0,1.0,
2220260307020003,maebashi,2026-03-08,3,△1 注4 ◎6 ○5 ×2 ▲3,5-2  200円(1),5-2-4  590円(2),2=4=5  370円(2),6,和泉田 喜一  千,葉,58,59,A3,追,3.92,66.47,5,10.0,,１/２車身,最後捲上げ,2=4  330円(6)  2=5  100円(1)  4=5  150円(2) / 2=4  330円(6)  2=5  100円(1)  4=5  150円(2),,0.0,4.7,19.0,23.8,0.0,2.0,
2220260307020003,maebashi,2026-03-08,3,△1 注4 ◎6 ○5 ×2 ▲3,5-2  200円(1),5-2-4  590円(2),2=4=5  370円(2),7,時松 正  熊,本,54,67,A3,追,3.92,71.13,7,9.7,,１車輪,白濱一共倒,2=4  330円(6)  2=5  100円(1)  4=5  150円(2) / 2=4  330円(6)  2=5  100円(1)  4=5  150円(2),▲,3.0,6.6,26.6,40.0,0.0,0.0,
2220260307020004,maebashi,2026-03-08,4,◎2 ○5 △3 注6 ×4 ▲7,2-5  200円(1),2-5-7  830円(3),2=5=7  510円(2),1,大沼 孝行  静,岡,50,74,A3,逃,3.93,68.9,4,9.9,,３/４車身,渡邉颯任せ,2=5  110円(1)  2=7  210円(4)  5=7  560円(9) / 2=5  110円(1)  2=7  210円(4)  5=7  560円(9),▲,3.0,9.5,28.5,38.0,2.0,1.0,
2220260307020004,maebashi,2026-03-08,4,◎2 ○5 △3 注6 ×4 ▲7,2-5  200円(1),2-5-7  830円(3),2=5=7  510円(2),2,畑崎 大輝  青,森,24,127,A3,逃,3.85,77.66,1,10.0,逃,,叩返し圧勝,2=5  110円(1)  2=7  210円(4)  5=7  560円(9) / 2=5  110円(1)  2=7  210円(4)  5=7  560円(9),◎,6.0,52.3,71.4,85.7,12.0,3.0,
2220260307020004,maebashi,2026-03-08,4,◎2 ○5 △3 注6 ×4 ▲7,2-5  200円(1),2-5-7  830円(3),2=5=7  510円(2),3,伊藤 之人  東,京,43,90,A3,両,3.93,72.33,6,10.2,,３車身,中団とれず,2=5  110円(1)  2=7  210円(4)  5=7  560円(9) / 2=5  110円(1)  2=7  210円(4)  5=7  560円(9),△,4.0,14.8,44.4,74.0,2.0,0.0,
2220260307020004,maebashi,2026-03-08,4,◎2 ○5 △3 注6 ×4 ▲7,2-5  200円(1),2-5-7  830円(3),2=5=7  510円(2),4,田山 誠  長,崎,38,96,A3,逃,3.93,70.33,7,9.7,,３/４車身,単騎苦しく,2=5  110円(1)  2=7  210円(4)  5=7  560円(9) / 2=5  110円(1)  2=7  210円(4)  5=7  560円(9),注,2.0,44.4,50.0,50.0,5.0,4.0,
2220260307020004,maebashi,2026-03-08,4,◎2 ○5 △3 注6 ×4 ▲7,2-5  200円(1),2-5-7  830円(3),2=5=7  510円(2),5,鈴木 規純  福,島,51,75,A3,追,3.86,70.5,2,9.9,ク,１車身１/２,本線の番手,2=5  110円(1)  2=7  210円(4)  5=7  560円(9) / 2=5  110円(1)  2=7  210円(4)  5=7  560円(9),○,5.0,12.5,12.5,33.3,0.0,1.0,
2220260307020004,maebashi,2026-03-08,4,◎2 ○5 △3 注6 ×4 ▲7,2-5  200円(1),2-5-7  830円(3),2=5=7  510円(2),6,藤光 健一  東,京,56,63,A3,追,3.92,68.0,5,9.8,,タイヤ差,伊藤之任せ,2=5  110円(1)  2=7  210円(4)  5=7  560円(9) / 2=5  110円(1)  2=7  210円(4)  5=7  560円(9),,0.0,0.0,0.0,21.0,0.0,0.0,
2220260307020004,maebashi,2026-03-08,4,◎2 ○5 △3 注6 ×4 ▲7,2-5  200円(1),2-5-7  830円(3),2=5=7  510円(2),7,渡邊 颯太  静,岡,30,109,A3,逃,3.92,71.5,3,9.9,,３/４車輪,切り３番手,2=5  110円(1)  2=7  210円(4)  5=7  560円(9) / 2=5  110円(1)  2=7  210円(4)  5=7  560円(9),×,1.0,20.0,36.0,52.0,2.0,4.0,
2220260307020005,maebashi,2026-03-08,5,注2 ▲1 ◎3 △5 ○4 ×6,5-7  280円(1),"5-7-2  1,700円(7)",2=5=7  810円(4),1,高崎 千賀,神奈川,31,128,L1,両,3.77,46.33,6,10.2,,３/４車身,流れ乗れず,2=5  330円(5)  2=7  980円(9)  5=7  140円(2) / 2=5  330円(5)  2=7  980円(9)  5=7  140円(2),▲,3.0,0.0,9.5,19.0,0.0,0.0,
2220260307020005,maebashi,2026-03-08,5,注2 ▲1 ◎3 △5 ○4 ×6,5-7  280円(1),"5-7-2  1,700円(7)",2=5=7  810円(4),2,豊岡 英子  大,阪,45,114,L1,両,3.79,49.81,3,10.2,,１車身,立直し伸び,2=5  330円(5)  2=7  980円(9)  5=7  140円(2) / 2=5  330円(5)  2=7  980円(9)  5=7  140円(2),注,2.0,6.2,25.0,37.5,1.0,1.0,
2220260307020005,maebashi,2026-03-08,5,注2 ▲1 ◎3 △5 ○4 ×6,5-7  280円(1),"5-7-2  1,700円(7)",2=5=7  810円(4),3,渡辺 ゆかり  山,梨,44,102,L1,追,3.71,44.83,7,,,大差,一杯千切れ,2=5  330円(5)  2=7  980円(9)  5=7  140円(2) / 2=5  330円(5)  2=7  980円(9)  5=7  140円(2),,0.0,0.0,0.0,4.1,0.0,0.0,
2220260307020005,maebashi,2026-03-08,5,注2 ▲1 ◎3 △5 ○4 ×6,5-7  280円(1),"5-7-2  1,700円(7)",2=5=7  810円(4),4,佐々木 綾  東,京,26,116,L1,両,3.79,51.95,4,10.3,,１車身１/２,好位も遅れ,2=5  330円(5)  2=7  980円(9)  5=7  140円(2) / 2=5  330円(5)  2=7  980円(9)  5=7  140円(2),△,4.0,8.3,29.1,50.0,0.0,0.0,
2220260307020005,maebashi,2026-03-08,5,注2 ▲1 ◎3 △5 ○4 ×6,5-7  280円(1),"5-7-2  1,700円(7)",2=5=7  810円(4),5,北岡 マリア  石,川,20,128,L1,両,3.77,55.86,1,10.2,差,,踏上げ番手,2=5  330円(5)  2=7  980円(9)  5=7  140円(2) / 2=5  330円(5)  2=7  980円(9)  5=7  140円(2),◎,6.0,46.6,80.0,100.0,1.0,7.0,
2220260307020005,maebashi,2026-03-08,5,注2 ▲1 ◎3 △5 ○4 ×6,5-7  280円(1),"5-7-2  1,700円(7)",2=5=7  810円(4),6,林 真奈美  福,岡,40,110,L1,両,3.77,52.27,5,10.6,,１/２車身,先行捲られ,2=5  330円(5)  2=7  980円(9)  5=7  140円(2) / 2=5  330円(5)  2=7  980円(9)  5=7  140円(2),○,5.0,0.0,44.4,55.5,3.0,2.0,
2220260307020005,maebashi,2026-03-08,5,注2 ▲1 ◎3 △5 ○4 ×6,5-7  280円(1),"5-7-2  1,700円(7)",2=5=7  810円(4),7,岩元 杏奈  宮,崎,24,128,L1,両,3.77,52.08,2,10.4,捲,１車輪,番手捲るも,2=5  330円(5)  2=7  980円(9)  5=7  140円(2) / 2=5  330円(5)  2=7  980円(9)  5=7  140円(2),×,1.0,12.5,41.6,58.3,1.0,3.0,
2220260307020006,maebashi,2026-03-08,6,×1 注2 ○5 ◎6 △4 ▲3,6-5  230円(2),6-5-1  360円(2),1=5=6  150円(1),1,河内 桜雪  群,馬,23,122,L1,追,3.77,51.21,3,10.4,,３/４車身,小林莉ジカ,1=5  140円(3)  1=6  110円(2)  5=6  100円(1) / 1=5  140円(3)  1=6  110円(2)  5=6  100円(1),×,1.0,4.3,34.7,52.1,0.0,1.0,
2220260307020006,maebashi,2026-03-08,6,×1 注2 ○5 ◎6 △4 ▲3,6-5  230円(2),6-5-1  360円(2),1=5=6  150円(1),2,三宅 玲奈  岡,山,30,108,L1,追,3.79,47.68,7,10.8,,３/４車身,３番手併走,1=5  140円(3)  1=6  110円(2)  5=6  100円(1) / 1=5  140円(3)  1=6  110円(2)  5=6  100円(1),注,2.0,0.0,5.2,21.0,0.0,0.0,
2220260307020006,maebashi,2026-03-08,6,×1 注2 ○5 ◎6 △4 ▲3,6-5  230円(2),6-5-1  360円(2),1=5=6  150円(1),3,伊藤 木々音  岐,阜,23,128,L1,両,3.77,45.89,6,10.6,,１/４車輪,流れのまま,1=5  140円(3)  1=6  110円(2)  5=6  100円(1) / 1=5  140円(3)  1=6  110円(2)  5=6  100円(1),▲,3.0,0.0,5.2,10.5,0.0,0.0,
2220260307020006,maebashi,2026-03-08,6,×1 注2 ○5 ◎6 △4 ▲3,6-5  230円(2),6-5-1  360円(2),1=5=6  150円(1),4,野口 諭実可  大,分,33,102,L1,両,3.77,47.66,4,10.4,,１車身,中団のまま,1=5  140円(3)  1=6  110円(2)  5=6  100円(1) / 1=5  140円(3)  1=6  110円(2)  5=6  100円(1),△,4.0,0.0,16.6,25.0,0.0,0.0,
2220260307020006,maebashi,2026-03-08,6,×1 注2 ○5 ◎6 △4 ▲3,6-5  230円(2),6-5-1  360円(2),1=5=6  150円(1),5,五味田 奈穂  千,葉,28,124,L1,逃,3.71,52.77,2,10.6,逃,３/４車輪,ペース逃げ,1=5  140円(3)  1=6  110円(2)  5=6  100円(1) / 1=5  140円(3)  1=6  110円(2)  5=6  100円(1),○,5.0,5.5,44.4,66.6,3.0,3.0,
2220260307020006,maebashi,2026-03-08,6,×1 注2 ○5 ◎6 △4 ▲3,6-5  230円(2),6-5-1  360円(2),1=5=6  150円(1),6,小林 莉子  東,京,32,102,L1,両,3.77,56.22,1,10.5,差,,番手外併走,1=5  140円(3)  1=6  110円(2)  5=6  100円(1) / 1=5  140円(3)  1=6  110円(2)  5=6  100円(1),◎,6.0,66.6,85.1,92.5,0.0,6.0,
2220260307020006,maebashi,2026-03-08,6,×1 注2 ○5 ◎6 △4 ▲3,6-5  230円(2),6-5-1  360円(2),1=5=6  150円(1),7,布居 光,和歌山,25,118,L1,両,3.77,45.33,5,10.8,,３車身,飛付き併走,1=5  140円(3)  1=6  110円(2)  5=6  100円(1) / 1=5  140円(3)  1=6  110円(2)  5=6  100円(1),,0.0,0.0,0.0,5.5,0.0,0.0,
2220260307020007,maebashi,2026-03-08,7,○2 ◎5 △4 ×1 注3 ▲6,5-2  250円(1),"5-2-6  4,730円(16)","2=5=6  2,000円(8)",1,北野 良栄  茨,城,42,95,A1,両,3.92,83.82,6,11.8,,大差,カマシ不発,"2=5  130円(1)  2=6  1,320円(14)  5=6  390円(8) / 2=5  130円(1)  2=6  1,320円(14)  5=6  390円(8)",×,1.0,17.2,31.0,44.8,4.0,4.0,
2220260307020007,maebashi,2026-03-08,7,○2 ◎5 △4 ×1 注3 ▲6,5-2  250円(1),"5-2-6  4,730円(16)","2=5=6  2,000円(8)",2,井上 公利  宮,城,44,93,A2,逃,3.92,81.64,2,10.2,逃,３/４車輪,突張り先行,"2=5  130円(1)  2=6  1,320円(14)  5=6  390円(8) / 2=5  130円(1)  2=6  1,320円(14)  5=6  390円(8)",○,5.0,12.0,20.0,36.0,2.0,3.0,
2220260307020007,maebashi,2026-03-08,7,○2 ◎5 △4 ×1 注3 ▲6,5-2  250円(1),"5-2-6  4,730円(16)","2=5=6  2,000円(8)",3,中川 拓也  群,馬,39,94,A2,両,3.92,78.44,5,10.0,,１車身,北野良不発,"2=5  130円(1)  2=6  1,320円(14)  5=6  390円(8) / 2=5  130円(1)  2=6  1,320円(14)  5=6  390円(8)",注,2.0,4.0,8.0,12.0,0.0,0.0,
2220260307020007,maebashi,2026-03-08,7,○2 ◎5 △4 ×1 注3 ▲6,5-2  250円(1),"5-2-6  4,730円(16)","2=5=6  2,000円(8)",4,井手 健  長,崎,52,79,A2,追,3.85,80.6,4,9.9,,１車身１/２,３番手外す,"2=5  130円(1)  2=6  1,320円(14)  5=6  390円(8) / 2=5  130円(1)  2=6  1,320円(14)  5=6  390円(8)",△,4.0,4.3,8.6,26.0,0.0,0.0,
2220260307020007,maebashi,2026-03-08,7,○2 ◎5 △4 ×1 注3 ▲6,5-2  250円(1),"5-2-6  4,730円(16)","2=5=6  2,000円(8)",5,會澤 龍  宮,城,36,105,A1,両,3.92,87.14,1,9.9,差,,番手の仕事,"2=5  130円(1)  2=6  1,320円(14)  5=6  390円(8) / 2=5  130円(1)  2=6  1,320円(14)  5=6  390円(8)",◎,6.0,14.8,33.3,44.4,0.0,0.0,
2220260307020007,maebashi,2026-03-08,7,○2 ◎5 △4 ×1 注3 ▲6,5-2  250円(1),"5-2-6  4,730円(16)","2=5=6  2,000円(8)",6,本間 慎吾  新,潟,38,91,A2,追,3.92,77.77,3,9.9,,１/２車身,内を踏上げ,"2=5  130円(1)  2=6  1,320円(14)  5=6  390円(8) / 2=5  130円(1)  2=6  1,320円(14)  5=6  390円(8)",▲,3.0,3.7,14.8,33.3,0.0,0.0,
2220260307020008,maebashi,2026-03-08,8,◎1 ○5 ▲6 △2 ×4 注3,1-5  580円(2),"1-5-7  10,780円(39)","1=5=7  7,010円(20)",1,下野 義城  愛,媛,29,115,A2,逃,3.92,82.73,1,10.2,逃,,早逃げ粘る,"1=5  280円(2)  1=7  1,940円(18)  5=7  2,680円(20) / 1=5  280円(2)  1=7  1,940円(18)  5=7  2,680円(20)",◎,6.0,10.0,20.0,30.0,0.0,4.0,
2220260307020008,maebashi,2026-03-08,8,◎1 ○5 ▲6 △2 ×4 注3,1-5  580円(2),"1-5-7  10,780円(39)","1=5=7  7,010円(20)",2,山田 和巧,神奈川,47,87,A1,追,3.92,85.09,6,10.1,,１/２車身,同県共倒れ,"1=5  280円(2)  1=7  1,940円(18)  5=7  2,680円(20) / 1=5  280円(2)  1=7  1,940円(18)  5=7  2,680円(20)",△,4.0,0.0,8.3,33.3,0.0,0.0,
2220260307020008,maebashi,2026-03-08,8,◎1 ○5 ▲6 △2 ×4 注3,1-5  580円(2),"1-5-7  10,780円(39)","1=5=7  7,010円(20)",3,関 智晴  新,潟,41,89,A2,追,3.92,80.21,5,9.9,,１車身,目標動けず,"1=5  280円(2)  1=7  1,940円(18)  5=7  2,680円(20) / 1=5  280円(2)  1=7  1,940円(18)  5=7  2,680円(20)",注,2.0,0.0,8.3,16.6,0.0,0.0,
2220260307020008,maebashi,2026-03-08,8,◎1 ○5 ▲6 △2 ×4 注3,1-5  580円(2),"1-5-7  10,780円(39)","1=5=7  7,010円(20)",4,伊早坂 駿一  茨,城,31,105,A2,逃,3.92,80.3,7,10.0,,２車身,仕掛け逸す,"1=5  280円(2)  1=7  1,940円(18)  5=7  2,680円(20) / 1=5  280円(2)  1=7  1,940円(18)  5=7  2,680円(20)",×,1.0,3.3,20.0,23.3,2.0,2.0,
2220260307020008,maebashi,2026-03-08,8,◎1 ○5 ▲6 △2 ×4 注3,1-5  580円(2),"1-5-7  10,780円(39)","1=5=7  7,010円(20)",5,小谷 文康  広,島,48,94,A2,追,3.92,78.91,2,10.2,ク,３/４車身,逃げマーク,"1=5  280円(2)  1=7  1,940円(18)  5=7  2,680円(20) / 1=5  280円(2)  1=7  1,940円(18)  5=7  2,680円(20)",○,5.0,0.0,0.0,16.6,0.0,0.0,
2220260307020008,maebashi,2026-03-08,8,◎1 ○5 ▲6 △2 ×4 注3,1-5  580円(2),"1-5-7  10,780円(39)","1=5=7  7,010円(20)",6,櫻井 利之,神奈川,39,101,A2,両,3.92,75.53,4,10.0,,１車身１/２,中団掬われ,"1=5  280円(2)  1=7  1,940円(18)  5=7  2,680円(20) / 1=5  280円(2)  1=7  1,940円(18)  5=7  2,680円(20)",▲,3.0,14.2,17.8,25.0,2.0,2.0,
2220260307020008,maebashi,2026-03-08,8,◎1 ○5 ▲6 △2 ×4 注3,1-5  580円(2),"1-5-7  10,780円(39)","1=5=7  7,010円(20)",7,太田 真一  埼,玉,50,75,A2,追,3.92,78.68,3,10.1,,１/８車輪,内から好位,"1=5  280円(2)  1=7  1,940円(18)  5=7  2,680円(20) / 1=5  280円(2)  1=7  1,940円(18)  5=7  2,680円(20)",,0.0,0.0,6.2,25.0,0.0,0.0,
2220260307020009,maebashi,2026-03-08,9,△7 ▲1 注4 ×2 ◎3 ○5,"1-4  19,390円(41)","1-4-5  137,220円(209)","1=4=5  14,550円(33)",1,上野 恭哉  福,岡,27,119,A1,逃,3.92,85.86,1,10.1,差,,内を踏上げ,"1=4  1,990円(20)  1=5  990円(13)  4=5  850円(10) / 1=4  1,990円(20)  1=5  990円(13)  4=5  850円(10)",▲,3.0,22.7,31.8,40.9,1.0,1.0,
2220260307020009,maebashi,2026-03-08,9,△7 ▲1 注4 ×2 ◎3 ○5,"1-4  19,390円(41)","1-4-5  137,220円(209)","1=4=5  14,550円(33)",2,大崎 飛雄馬  愛,媛,47,88,A1,追,3.92,92.95,5,10.4,,１車身１/２,張り掬われ,"1=4  1,990円(20)  1=5  990円(13)  4=5  850円(10) / 1=4  1,990円(20)  1=5  990円(13)  4=5  850円(10)",×,1.0,10.0,15.0,50.0,0.0,0.0,
2220260307020009,maebashi,2026-03-08,9,△7 ▲1 注4 ×2 ◎3 ○5,"1-4  19,390円(41)","1-4-5  137,220円(209)","1=4=5  14,550円(33)",3,荒川 仁  千,葉,27,121,A1,逃,3.92,90.52,4,10.1,,１/４車輪,６番手不発,"1=4  1,990円(20)  1=5  990円(13)  4=5  850円(10) / 1=4  1,990円(20)  1=5  990円(13)  4=5  850円(10)",◎,6.0,28.5,52.3,57.1,4.0,6.0,
2220260307020009,maebashi,2026-03-08,9,△7 ▲1 注4 ×2 ◎3 ○5,"1-4  19,390円(41)","1-4-5  137,220円(209)","1=4=5  14,550円(33)",4,野村 賢  山,口,22,125,A2,逃,3.92,86.76,2,10.3,逃,３/４車輪,早逃げ粘る,"1=4  1,990円(20)  1=5  990円(13)  4=5  850円(10) / 1=4  1,990円(20)  1=5  990円(13)  4=5  850円(10)",注,2.0,9.5,33.3,61.9,6.0,1.0,
2220260307020009,maebashi,2026-03-08,9,△7 ▲1 注4 ×2 ◎3 ○5,"1-4  19,390円(41)","1-4-5  137,220円(209)","1=4=5  14,550円(33)",5,落合 達彦  静,岡,39,96,A1,追,3.92,90.65,3,10.1,,３/４車身,前捨て好位,"1=4  1,990円(20)  1=5  990円(13)  4=5  850円(10) / 1=4  1,990円(20)  1=5  990円(13)  4=5  850円(10)",○,5.0,8.6,52.1,65.2,0.0,1.0,
2220260307020009,maebashi,2026-03-08,9,△7 ▲1 注4 ×2 ◎3 ○5,"1-4  19,390円(41)","1-4-5  137,220円(209)","1=4=5  14,550円(33)",6,佐藤 譲士郎  埼,玉,26,123,A1,逃,3.92,83.06,6,10.4,,３/４車身,混戦掬われ,"1=4  1,990円(20)  1=5  990円(13)  4=5  850円(10) / 1=4  1,990円(20)  1=5  990円(13)  4=5  850円(10)",,0.0,13.7,34.4,44.8,6.0,3.0,
2220260307020009,maebashi,2026-03-08,9,△7 ▲1 注4 ×2 ◎3 ○5,"1-4  19,390円(41)","1-4-5  137,220円(209)","1=4=5  14,550円(33)",7,上吹越 俊一,鹿児島,48,99,A1,両,3.92,88.22,7,10.3,,１/２車輪,捲り振られ,"1=4  1,990円(20)  1=5  990円(13)  4=5  850円(10) / 1=4  1,990円(20)  1=5  990円(13)  4=5  850円(10)",△,4.0,44.4,55.5,55.5,6.0,8.0,
