race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose
1320220731020001,iwakitaira,2022-07-31,1,◎3 ○1 ×5 注2 △4 ▲6,"1-5  1,070円(3)","1-5-3  1,120円(4)",1,高橋 潤  岩,手,37,96,A3,追,3.92,70.91,1,12.0,差,nan,死守し交す
1320220731020001,iwakitaira,2022-07-31,1,◎3 ○1 ×5 注2 △4 ▲6,"1-5  1,070円(3)","1-5-3  1,120円(4)",2,河合 康晴  静,岡,52,68,A3,追,3.93,69.66,6,12.0,nan,１車身１/２,割込れ後方
1320220731020001,iwakitaira,2022-07-31,1,◎3 ○1 ×5 注2 △4 ▲6,"1-5  1,070円(3)","1-5-3  1,120円(4)",3,邊見 斎  福,島,37,92,A3,追,3.92,70.73,3,12.3,nan,１/２車輪,１半発進し
1320220731020001,iwakitaira,2022-07-31,1,◎3 ○1 ×5 注2 △4 ▲6,"1-5  1,070円(3)","1-5-3  1,120円(4)",4,栗原 稔貴  栃,木,49,71,A3,追,3.85,69.16,5,12.1,nan,３/４車身,競るも半端
1320220731020001,iwakitaira,2022-07-31,1,◎3 ○1 ×5 注2 △4 ▲6,"1-5  1,070円(3)","1-5-3  1,120円(4)",5,北村 匡章  静,岡,49,71,A3,追,3.92,71.46,2,12.0,ク,３/４車輪,本線３番手
1320220731020001,iwakitaira,2022-07-31,1,◎3 ○1 ×5 注2 △4 ▲6,"1-5  1,070円(3)","1-5-3  1,120円(4)",6,大河原 和彦  群,馬,55,58,A3,追,3.85,66.66,4,12.1,nan,１車身,競負け中団
1320220731020002,iwakitaira,2022-07-31,2,◎3 ○1 注5 ×4 △2 ▲6,"1-5  2,180円(5)","1-5-3  2,100円(6)",1,臼井 昌巨  愛,知,38,89,A3,両,3.92,77.30,1,12.1,差,nan,番手交わし
1320220731020002,iwakitaira,2022-07-31,2,◎3 ○1 注5 ×4 △2 ▲6,"1-5  2,180円(5)","1-5-3  2,100円(6)",2,米田 勝洋  千,葉,54,62,A3,追,3.92,66.33,5,12.0,nan,２車身,前と一緒で
1320220731020002,iwakitaira,2022-07-31,2,◎3 ○1 注5 ×4 △2 ▲6,"1-5  2,180円(5)","1-5-3  2,100円(6)",3,磯村 蓮太  愛,知,25,115,A3,逃,3.92,69.20,3,12.4,nan,３/４車輪,カマシ先行
1320220731020002,iwakitaira,2022-07-31,2,◎3 ○1 注5 ×4 △2 ▲6,"1-5  2,180円(5)","1-5-3  2,100円(6)",4,林 邦彦  千,葉,48,73,A3,追,3.92,78.42,4,11.9,nan,１/２車身,切り飛付ず
1320220731020002,iwakitaira,2022-07-31,2,◎3 ○1 注5 ×4 △2 ▲6,"1-5  2,180円(5)","1-5-3  2,100円(6)",5,山本 晋平  愛,知,43,83,A3,追,3.93,66.20,2,12.0,ク,１/２車輪,先行３番手
1320220731020002,iwakitaira,2022-07-31,2,◎3 ○1 注5 ×4 △2 ▲6,"1-5  2,180円(5)","1-5-3  2,100円(6)",6,松山 勝久  福,井,47,73,A3,追,3.92,64.44,6,12.0,nan,１/２車輪,単騎ドン尻
1320220731020003,iwakitaira,2022-07-31,3,◎1 ○4 ▲6 注3 ×5 △7,4-1  590円(2),"4-1-6  1,230円(3)",1,比佐 宝太  福,島,21,121,A3,逃,3.83,75.33,2,12.2,捲,３/４車輪,叩れ捲返し
1320220731020003,iwakitaira,2022-07-31,3,◎1 ○4 ▲6 注3 ×5 △7,4-1  590円(2),"4-1-6  1,230円(3)",2,山城 光央  静,岡,53,64,A3,追,3.92,76.86,4,12.2,nan,３車身,前叩れ切替
1320220731020003,iwakitaira,2022-07-31,3,◎1 ○4 ▲6 注3 ×5 △7,4-1  590円(2),"4-1-6  1,230円(3)",3,桜井 宏樹  東,京,33,98,A3,逃,3.92,69.11,5,12.2,nan,１/２車輪,後方捲進ず
1320220731020003,iwakitaira,2022-07-31,3,◎1 ○4 ▲6 注3 ×5 △7,4-1  590円(2),"4-1-6  1,230円(3)",4,阿部 利光  宮,城,47,77,A3,追,3.86,70.39,1,12.1,差,nan,捲乗り交し
1320220731020003,iwakitaira,2022-07-31,3,◎1 ○4 ▲6 注3 ×5 △7,4-1  590円(2),"4-1-6  1,230円(3)",5,黒田 充  栃,木,48,73,A3,追,3.93,76.85,6,12.2,nan,１車身,目標が後手
1320220731020003,iwakitaira,2022-07-31,3,◎1 ○4 ▲6 注3 ×5 △7,4-1  590円(2),"4-1-6  1,230円(3)",6,小田桐 義継,北海道,44,81,A3,追,3.92,67.61,3,12.0,nan,１/４車輪,捲り３番手
1320220731020003,iwakitaira,2022-07-31,3,◎1 ○4 ▲6 注3 ×5 △7,4-1  590円(2),"4-1-6  1,230円(3)",7,米倉 剛志  千,葉,39,89,A3,逃,3.85,71.40,7,15.0,nan,大差,捲られ後退
1320220731020004,iwakitaira,2022-07-31,4,×1 注7 ▲5 ◎2 ○4 △3,2-3  350円(2),2-3-4  490円(2),1,浦野 慈生,神奈川,36,103,A3,逃,3.92,72.47,5,11.7,nan,３/４車身,叩れ口空き
1320220731020004,iwakitaira,2022-07-31,4,×1 注7 ▲5 ◎2 ○4 △3,2-3  350円(2),2-3-4  490円(2),2,堀 航輝  青,森,27,121,A3,逃,3.92,75.66,1,11.6,逃,nan,カマシ快勝
1320220731020004,iwakitaira,2022-07-31,4,×1 注7 ▲5 ◎2 ○4 △3,2-3  350円(2),2-3-4  490円(2),3,竜門 孝宗  兵,庫,36,95,A3,追,3.93,78.80,2,11.5,差,２車身,３番手伸び
1320220731020004,iwakitaira,2022-07-31,4,×1 注7 ▲5 ◎2 ○4 △3,2-3  350円(2),2-3-4  490円(2),4,平澤 秀信,北海道,49,73,A3,追,3.92,78.16,3,11.7,nan,１車身,番手続くも
1320220731020004,iwakitaira,2022-07-31,4,×1 注7 ▲5 ◎2 ○4 △3,2-3  350円(2),2-3-4  490円(2),5,高橋 京治  埼,玉,58,51,A3,追,3.86,68.88,7,11.6,nan,１/４車輪,叩れライン
1320220731020004,iwakitaira,2022-07-31,4,×1 注7 ▲5 ◎2 ○4 △3,2-3  350円(2),2-3-4  490円(2),6,飯島 亮  東,京,50,68,A3,追,3.92,67.13,6,11.5,nan,タイヤ差,単騎最後方
1320220731020004,iwakitaira,2022-07-31,4,×1 注7 ▲5 ◎2 ○4 △3,2-3  350円(2),2-3-4  490円(2),7,出口 眞浩,神奈川,53,63,A3,追,3.92,69.43,4,11.6,nan,６車身,目標叩かれ
