race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,san_ren_fuku,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose
3420220601010001,kawasaki,2022-06-01,1,◎5 ○1 △4 ×3 注7 ▲6,1-5  810円(4),"1-5-4  2,790円(12)",1=4=5  520円(3),1,村上 卓茂  愛,知,44,84,A1,追,3.92,90.11,1,12.2,差,nan,絶好で差す
3420220601010001,kawasaki,2022-06-01,1,◎5 ○1 △4 ×3 注7 ▲6,1-5  810円(4),"1-5-4  2,790円(12)",1=4=5  520円(3),2,松山 正和  静,岡,50,76,A2,追,3.92,83.04,7,12.0,nan,１/２車身,目標不発で
3420220601010001,kawasaki,2022-06-01,1,◎5 ○1 △4 ×3 注7 ▲6,1-5  810円(4),"1-5-4  2,790円(12)",1=4=5  520円(3),3,平石 浩之  茨,城,44,87,A1,追,3.92,91.05,4,12.0,nan,１車身１/２,目標任せで
3420220601010001,kawasaki,2022-06-01,1,◎5 ○1 △4 ×3 注7 ▲6,1-5  810円(4),"1-5-4  2,790円(12)",1=4=5  520円(3),4,福田 滉  栃,木,22,115,A1,逃,3.92,88.85,3,12.0,nan,１/４車輪,踏上げ迫る
3420220601010001,kawasaki,2022-06-01,1,◎5 ○1 △4 ×3 注7 ▲6,1-5  810円(4),"1-5-4  2,790円(12)",1=4=5  520円(3),5,田中 大我  奈,良,23,115,A2,逃,3.93,87.88,2,12.3,逃,１/４車輪,押さえ先行
3420220601010001,kawasaki,2022-06-01,1,◎5 ○1 △4 ×3 注7 ▲6,1-5  810円(4),"1-5-4  2,790円(12)",1=4=5  520円(3),6,増田 利明  静,岡,43,81,A1,両,3.92,82.58,6,12.1,nan,２車身,後手踏んで
3420220601010001,kawasaki,2022-06-01,1,◎5 ○1 △4 ×3 注7 ▲6,1-5  810円(4),"1-5-4  2,790円(12)",1=4=5  520円(3),7,山本 恵太郎  東,京,48,71,A2,追,3.92,83.07,5,12.1,nan,１車身１/２,ライン続く
3420220601010002,kawasaki,2022-06-01,2,○4 ◎1 △5 ▲2 注7 ×3,"4-3  1,030円(6)","4-3-7  2,940円(12)",3=4=7  450円(2),1,伊豆田 浩人,神奈川,42,87,A1,追,3.92,90.50,欠,nan,nan,nan,当日欠場
3420220601010002,kawasaki,2022-06-01,2,○4 ◎1 △5 ▲2 注7 ×3,"4-3  1,030円(6)","4-3-7  2,940円(12)",3=4=7  450円(2),2,土屋 宏  群,馬,44,83,A2,追,3.92,80.09,6,12.1,nan,３/４車輪,単騎最後方
3420220601010002,kawasaki,2022-06-01,2,○4 ◎1 △5 ▲2 注7 ×3,"4-3  1,030円(6)","4-3-7  2,940円(12)",3=4=7  450円(2),3,三浦 稔希  愛,知,46,76,A1,追,3.92,87.16,2,12.3,差,４車身,番手前残り
3420220601010002,kawasaki,2022-06-01,2,○4 ◎1 △5 ▲2 注7 ×3,"4-3  1,030円(6)","4-3-7  2,940円(12)",3=4=7  450円(2),4,遠藤 勝弥  静,岡,32,109,A1,逃,3.93,86.16,1,11.9,捲,nan,バック捲る
3420220601010002,kawasaki,2022-06-01,2,○4 ◎1 △5 ▲2 注7 ×3,"4-3  1,030円(6)","4-3-7  2,940円(12)",3=4=7  450円(2),5,植草 亮介  千,葉,37,90,A2,追,3.92,84.41,5,12.1,nan,１車輪,捲りに離れ
3420220601010002,kawasaki,2022-06-01,2,○4 ◎1 △5 ▲2 注7 ×3,"4-3  1,030円(6)","4-3-7  2,940円(12)",3=4=7  450円(2),6,児玉 利文  岐,阜,47,76,A2,追,3.85,79.23,4,12.1,nan,タイヤ差,先制３番手
3420220601010002,kawasaki,2022-06-01,2,○4 ◎1 △5 ▲2 注7 ×3,"4-3  1,030円(6)","4-3-7  2,940円(12)",3=4=7  450円(2),7,中村 泰輔,和歌山,29,117,A2,逃,3.92,82.33,3,12.4,nan,１車輪,捲られ逃粘
3420220601010003,kawasaki,2022-06-01,3,◎1 ○4 △3 ×6 注5 ▲7,4-1  420円(2),"4-1-5  2,430円(7)",1=4=5  470円(2),1,中村 隆生  栃,木,21,117,A2,逃,3.92,90.92,2,12.9,逃,１/８車輪,ペース駆け
3420220601010003,kawasaki,2022-06-01,3,◎1 ○4 △3 ×6 注5 ▲7,4-1  420円(2),"4-1-5  2,430円(7)",1=4=5  470円(2),2,片山 弘城  大,阪,46,75,A2,追,3.86,82.00,4,12.5,nan,１車身,３角外踏み
3420220601010003,kawasaki,2022-06-01,3,◎1 ○4 △3 ×6 注5 ▲7,4-1  420円(2),"4-1-5  2,430円(7)",1=4=5  470円(2),3,外崎 一成,北海道,35,94,A1,追,3.86,86.50,5,13.1,nan,２車身,併走捌かれ
3420220601010003,kawasaki,2022-06-01,3,◎1 ○4 △3 ×6 注5 ▲7,4-1  420円(2),"4-1-5  2,430円(7)",1=4=5  470円(2),4,野村 純宏,神奈川,45,82,A1,追,3.92,88.05,1,12.8,差,nan,４角ハコ差
3420220601010003,kawasaki,2022-06-01,3,◎1 ○4 △3 ×6 注5 ▲7,4-1  420円(2),"4-1-5  2,430円(7)",1=4=5  470円(2),5,岩城 佑典  愛,知,22,119,A2,逃,3.92,83.16,3,12.7,nan,３/４車輪,３番手捌き
3420220601010003,kawasaki,2022-06-01,3,◎1 ○4 △3 ×6 注5 ▲7,4-1  420円(2),"4-1-5  2,430円(7)",1=4=5  470円(2),6,十文字 菊雄  福,島,50,75,A2,追,3.92,81.30,6,13.2,nan,３車身,併走厳しく
3420220601010003,kawasaki,2022-06-01,3,◎1 ○4 △3 ×6 注5 ▲7,4-1  420円(2),"4-1-5  2,430円(7)",1=4=5  470円(2),7,坂本 佳憲  大,阪,37,90,A2,追,3.92,82.06,7,13.5,nan,３車身,コースなく
3420220601010004,kawasaki,2022-06-01,4,▲1 △5 ◎6 ○7 注2 ×3,2-7  330円(2),"2-7-3  2,030円(7)",2=3=7  520円(3),1,渡邊 颯太  静,岡,26,109,A1,逃,3.92,82.16,6,nan,nan,大差,叩かれ一杯
3420220601010004,kawasaki,2022-06-01,4,▲1 △5 ◎6 ○7 注2 ×3,2-7  330円(2),"2-7-3  2,030円(7)",2=3=7  520円(3),2,長井 妙樹  東,京,33,96,A2,両,3.93,91.45,1,12.1,差,nan,番手有利に
3420220601010004,kawasaki,2022-06-01,4,▲1 △5 ◎6 ○7 注2 ×3,2-7  330円(2),"2-7-3  2,030円(7)",2=3=7  520円(3),3,田原 宥明,北海道,31,105,A2,逃,3.93,85.16,3,12.1,nan,１車身,３番手取り
3420220601010004,kawasaki,2022-06-01,4,▲1 △5 ◎6 ○7 注2 ×3,2-7  330円(2),"2-7-3  2,030円(7)",2=3=7  520円(3),4,寺林 正秋  宮,城,37,93,A2,追,3.92,87.11,4,12.1,nan,３/４車身,目標に続く
3420220601010004,kawasaki,2022-06-01,4,▲1 △5 ◎6 ○7 注2 ×3,2-7  330円(2),"2-7-3  2,030円(7)",2=3=7  520円(3),5,中西 司,神奈川,40,95,A2,追,3.92,86.09,5,12.1,nan,１車身１/２,２角切替え
3420220601010004,kawasaki,2022-06-01,4,▲1 △5 ◎6 ○7 注2 ×3,2-7  330円(2),"2-7-3  2,030円(7)",2=3=7  520円(3),6,安坂 洋一,神奈川,46,79,A2,追,3.92,81.63,7,nan,nan,大差,３番手離れ
3420220601010004,kawasaki,2022-06-01,4,▲1 △5 ◎6 ○7 注2 ×3,2-7  330円(2),"2-7-3  2,030円(7)",2=3=7  520円(3),7,藤田 周磨  埼,玉,24,117,A2,逃,3.92,93.33,2,12.3,逃,１/４車輪,カマシ逃げ
3420220601010005,kawasaki,2022-06-01,5,○5 ◎2 △4 注1 ×6 ▲3,"5-2  1,210円(3)","5-2-3  9,230円(30)","2=3=5  1,460円(5)",1,小酒 大勇  福,島,28,103,A1,追,3.92,93.33,6,11.6,nan,タイヤ差,先手乗って
3420220601010005,kawasaki,2022-06-01,5,○5 ◎2 △4 注1 ×6 ▲3,"5-2  1,210円(3)","5-2-3  9,230円(30)","2=3=5  1,460円(5)",2,冨尾 享平  大,阪,36,101,A1,両,3.92,93.20,2,11.4,ク,１車身１/２,捲りマーク
3420220601010005,kawasaki,2022-06-01,5,○5 ◎2 △4 注1 ×6 ▲3,"5-2  1,210円(3)","5-2-3  9,230円(30)","2=3=5  1,460円(5)",3,渡邉 雅也  静,岡,21,117,A1,逃,3.92,92.05,3,11.9,nan,３/４車身,捲られ逃粘
