race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,san_ren_fuku,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose
2220250101010007,maebashi,2025-01-01,7,△6 ×1 注3 ◎5 ○7 ▲2,"6-2  11,280円(25)","6-2-1  39,000円(78)",,4,矢島 一弥  群,馬,39,92,S2,追,3.92,92.70,6,10.1,nan,３/４車輪,併走こぼれ
2220250101010007,maebashi,2025-01-01,7,△6 ×1 注3 ◎5 ○7 ▲2,"6-2  11,280円(25)","6-2-1  39,000円(78)",,5,猪狩 祐樹  福,島,37,99,S2,逃,3.92,97.61,5,10.1,nan,１車身１/２,殿尻置かれ
2220250101010007,maebashi,2025-01-01,7,△6 ×1 注3 ◎5 ○7 ▲2,"6-2  11,280円(25)","6-2-1  39,000円(78)",,6,溝口 葵  三,重,31,117,S2,逃,3.92,92.30,1,10.2,逃,nan,ペース掴む
2220250101010007,maebashi,2025-01-01,7,△6 ×1 注3 ◎5 ○7 ▲2,"6-2  11,280円(25)","6-2-1  39,000円(78)",,7,太田 龍希  埼,玉,24,117,S2,逃,3.92,99.17,7,10.3,nan,３/４車身,張られ後退
2220250101010008,maebashi,2025-01-01,8,△6 ▲1 ◎5 ○7 注2 ×4,"7-4  2,730円(12)","7-4-3  6,890円(24)",,1,鰐淵 圭佑  群,馬,41,90,S2,追,3.92,96.48,7,10.0,nan,８車身,浮島に離れ
2220250101010008,maebashi,2025-01-01,8,△6 ▲1 ◎5 ○7 注2 ×4,"7-4  2,730円(12)","7-4-3  6,890円(24)",,2,萩原 孝之  静,岡,47,80,S2,追,3.92,98.46,4,9.6,nan,１/２車身,目標は届く
2220250101010008,maebashi,2025-01-01,8,△6 ▲1 ◎5 ○7 注2 ×4,"7-4  2,730円(12)","7-4-3  6,890円(24)",,3,青森 伸也  福,島,47,87,S2,追,3.92,103.00,3,9.7,nan,１/２車身,目標に続く
2220250101010008,maebashi,2025-01-01,8,△6 ▲1 ◎5 ○7 注2 ×4,"7-4  2,730円(12)","7-4-3  6,890円(24)",,4,磯島 成介  青,森,25,115,S2,逃,3.92,99.47,2,9.8,差,３/４車輪,番手に入り
2220250101010008,maebashi,2025-01-01,8,△6 ▲1 ◎5 ○7 注2 ×4,"7-4  2,730円(12)","7-4-3  6,890円(24)",,5,真崎 新太郎  栃,木,46,85,S2,追,3.92,94.67,6,9.5,nan,１車輪,前離れ切替
2220250101010008,maebashi,2025-01-01,8,△6 ▲1 ◎5 ○7 注2 ×4,"7-4  2,730円(12)","7-4-3  6,890円(24)",,6,浮島 知稀  群,馬,24,123,S2,逃,3.92,92.76,5,10.0,nan,１/２車身,叩き後ろ敵
2220250101010008,maebashi,2025-01-01,8,△6 ▲1 ◎5 ○7 注2 ×4,"7-4  2,730円(12)","7-4-3  6,890円(24)",,7,堀内 俊介,神奈川,34,107,S1,両,3.92,101.19,1,9.7,捲,nan,遅捲り届く
2220250101010009,maebashi,2025-01-01,9,◎2 ○7 ▲6 △1 注4 ×5,7-2  290円(2),7-2-6  540円(2),,1,松坂 侑亮,神奈川,26,115,S2,逃,3.92,90.33,7,11.0,nan,大差,叩けず一杯
2220250101010009,maebashi,2025-01-01,9,◎2 ○7 ▲6 △1 注4 ×5,7-2  290円(2),7-2-6  540円(2),,2,南 潤,和歌山,27,111,S1,逃,3.93,103.68,2,9.7,逃,１/４車輪,突っ張って
2220250101010009,maebashi,2025-01-01,9,◎2 ○7 ▲6 △1 注4 ×5,7-2  290円(2),7-2-6  540円(2),,3,岡 光良  埼,玉,43,94,S2,追,3.92,98.78,5,9.3,nan,３/４車身,目標共倒れ
2220250101010009,maebashi,2025-01-01,9,◎2 ○7 ▲6 △1 注4 ×5,7-2  290円(2),7-2-6  540円(2),,4,大木 雅也  静,岡,49,83,S2,追,3.92,98.04,4,9.5,nan,１車身１/２,前浮き切替
2220250101010009,maebashi,2025-01-01,9,◎2 ○7 ▲6 △1 注4 ×5,7-2  290円(2),7-2-6  540円(2),,5,中山 拓人  埼,玉,25,121,S2,逃,3.92,89.40,6,9.4,nan,１/４車輪,仕掛られず
2220250101010009,maebashi,2025-01-01,9,◎2 ○7 ▲6 △1 注4 ×5,7-2  290円(2),7-2-6  540円(2),,6,佐藤 雅彦  宮,城,43,87,S2,追,3.85,87.93,3,9.5,nan,３/４車身,本線続いて
2220250101010009,maebashi,2025-01-01,9,◎2 ○7 ▲6 △1 注4 ×5,7-2  290円(2),7-2-6  540円(2),,7,松岡 健介  兵,庫,46,87,S2,両,3.92,100.84,1,9.6,差,nan,絶好の番手
2220250101010010,maebashi,2025-01-01,10,×1 注5 ▲2 ○6 ◎7 △3,7-3  430円(2),"7-3-1  1,790円(6)",,1,阿部 大樹  埼,玉,35,94,S1,両,3.92,96.94,3,9.6,nan,３車身,捲り捲られ
2220250101010010,maebashi,2025-01-01,10,×1 注5 ▲2 ○6 ◎7 △3,7-3  430円(2),"7-3-1  1,790円(6)",,2,谷口 明正  三,重,41,103,S2,両,3.92,95.95,7,10.8,nan,３車身,逃げ捲られ
2220250101010010,maebashi,2025-01-01,10,×1 注5 ▲2 ○6 ◎7 △3,7-3  430円(2),"7-3-1  1,790円(6)",,3,新田 康仁  静,岡,50,74,S2,両,3.93,105.10,2,9.4,ク,１/２車身,長田差せず
2220250101010010,maebashi,2025-01-01,10,×1 注5 ▲2 ○6 ◎7 △3,7-3  430円(2),"7-3-1  1,790円(6)",,4,川口 直人,神奈川,48,84,S2,追,3.92,91.44,5,10.1,nan,６車身,本線追えず
2220250101010010,maebashi,2025-01-01,10,×1 注5 ▲2 ○6 ◎7 △3,7-3  430円(2),"7-3-1  1,790円(6)",,5,丸山 直樹  埼,玉,39,93,S2,両,3.92,98.00,4,9.6,nan,３/４車身,目標に続き
2220250101010010,maebashi,2025-01-01,10,×1 注5 ▲2 ○6 ◎7 △3,7-3  430円(2),"7-3-1  1,790円(6)",,6,竹田 和幸  岐,阜,48,78,S2,追,3.93,91.21,6,10.2,nan,３車身,目標捲られ
2220250101010010,maebashi,2025-01-01,10,×1 注5 ▲2 ○6 ◎7 △3,7-3  430円(2),"7-3-1  1,790円(6)",,7,長田 龍拳  静,岡,24,117,S2,逃,3.92,100.85,1,9.5,捲,nan,強引に捲る
2220250101010011,maebashi,2025-01-01,11,▲4 ×1 △7 ◎6 ○5 注3,3-5  190円(1),3-5-2  260円(1),,1,中村 一将  兵,庫,48,86,S2,両,3.92,93.59,6,10.0,nan,３/４車身,目標共倒れ
2220250101010011,maebashi,2025-01-01,11,▲4 ×1 △7 ◎6 ○5 注3,3-5  190円(1),3-5-2  260円(1),,2,高橋 昇平  埼,玉,35,99,S2,追,3.92,98.00,3,10.0,nan,１/２車身,本線続いて
2220250101010011,maebashi,2025-01-01,11,▲4 ×1 △7 ◎6 ○5 注3,3-5  190円(1),3-5-2  260円(1),,3,星野 洋輝  福,島,24,115,S2,両,3.92,104.30,1,10.1,差,nan,絶好の番手
2220250101010011,maebashi,2025-01-01,11,▲4 ×1 △7 ◎6 ○5 注3,3-5  190円(1),3-5-2  260円(1),,4,張野 幸聖,和歌山,24,115,S2,逃,3.92,95.00,5,10.0,nan,１/８車輪,叩かれ一杯
2220250101010011,maebashi,2025-01-01,11,▲4 ×1 △7 ◎6 ○5 注3,3-5  190円(1),3-5-2  260円(1),,5,木村 弘  青,森,32,100,S2,逃,3.92,105.16,2,10.2,逃,１/２車身,叩き返して
2220250101010011,maebashi,2025-01-01,11,▲4 ×1 △7 ◎6 ○5 注3,3-5  190円(1),3-5-2  260円(1),,6,武田 憲祐,神奈川,41,93,S2,追,3.92,92.70,7,12.0,nan,大差,徐々に離れ
2220250101010011,maebashi,2025-01-01,11,▲4 ×1 △7 ◎6 ○5 注3,3-5  190円(1),3-5-2  260円(1),,7,平原 啓多  埼,玉,39,97,S2,追,3.92,97.50,4,9.8,nan,２車身,ライン一緒
2220250101010012,maebashi,2025-01-01,12,×3 注6 ▲5 ○1 ◎4 △7,"7-1  3,880円(15)","7-1-3  20,550円(62)",,1,川口 公太朗  岐,阜,34,98,S1,追,3.92,107.19,2,9.5,差,１/２車身,内掬い外踏
2220250101010012,maebashi,2025-01-01,12,×3 注6 ▲5 ○1 ◎4 △7,"7-1  3,880円(15)","7-1-3  20,550円(62)",,2,恩田 淳平  群,馬,34,100,S1,追,3.92,107.69,5,9.7,nan,１/２車身,４角掬われ
2220250101010012,maebashi,2025-01-01,12,×3 注6 ▲5 ○1 ◎4 △7,"7-1  3,880円(15)","7-1-3  20,550円(62)",,3,菅田 壱道  宮,城,38,91,S1,両,3.92,114.62,3,9.6,nan,１/２車輪,捲り上げて
2220250101010012,maebashi,2025-01-01,12,×3 注6 ▲5 ○1 ◎4 △7,"7-1  3,880円(15)","7-1-3  20,550円(62)",,4,鈴木 竜士  東,京,30,107,S1,両,3.92,107.32,4,9.9,nan,１/２車身,突張り末欠
2220250101010012,maebashi,2025-01-01,12,×3 注6 ▲5 ○1 ◎4 △7,"7-1  3,880円(15)","7-1-3  20,550円(62)",,5,成田 和也  福,島,45,88,S1,追,3.92,109.57,7,9.8,nan,１車身１/２,ＢＳ最後方
2220250101010012,maebashi,2025-01-01,12,×3 注6 ▲5 ○1 ◎4 △7,"7-1  3,880円(15)","7-1-3  20,550円(62)",,6,飯野 祐太  福,島,40,90,S1,両,3.92,104.43,6,9.7,nan,３/４車身,目標遅仕掛
2220250101010012,maebashi,2025-01-01,12,×3 注6 ▲5 ○1 ◎4 △7,"7-1  3,880円(15)","7-1-3  20,550円(62)",,7,長島 大介  栃,木,35,96,S1,逃,3.92,110.04,1,9.6,差,nan,絶好の番手
2320250101010001,toride,2025-01-01,1,×1 △3 注4 ◎5 ○2 ▲6,5-1  220円(1),"5-1-4  2,860円(8)",,1,加賀美 智史  山,梨,42,87,A3,両,3.92,75.50,2,12.4,ク,３/４車身,競勝ち続く
2320250101010001,toride,2025-01-01,1,×1 △3 注4 ◎5 ○2 ▲6,5-1  220円(1),"5-1-4  2,860円(8)",,2,古田 義明  三,重,51,79,A3,追,3.93,71.66,4,13.0,nan,３/４車身,外で競負け
2320250101010001,toride,2025-01-01,1,×1 △3 注4 ◎5 ○2 ▲6,5-1  220円(1),"5-1-4  2,860円(8)",,3,早坂 道義  栃,木,45,88,A3,追,3.92,69.85,6,13.1,nan,１車身１/２,遅れ離れて
2320250101010001,toride,2025-01-01,1,×1 △3 注4 ◎5 ○2 ▲6,5-1  220円(1),"5-1-4  2,860円(8)",,4,吉橋 秀城  埼,玉,46,85,A3,追,3.92,67.64,3,12.5,nan,６車身,直線伸びて
2320250101010001,toride,2025-01-01,1,×1 △3 注4 ◎5 ○2 ▲6,5-1  220円(1),"5-1-4  2,860円(8)",,5,森崎 英登  愛,知,25,125,A3,逃,3.92,77.88,1,12.5,逃,nan,ペース駆け
2320250101010001,toride,2025-01-01,1,×1 △3 注4 ◎5 ○2 ▲6,5-1  220円(1),"5-1-4  2,860円(8)",,6,高木 修二  大,阪,42,97,A3,追,3.92,67.46,5,12.7,nan,２車身,外こぼれて
2320250101010002,toride,2025-01-01,2,×1 ▲6 ◎4 ○5 △2 注3,4-5  140円(1),4-5-2  170円(1),,1,花村 直人  三,重,55,71,A3,両,3.92,68.08,4,12.5,nan,１/２車身,突っ張られ
2320250101010002,toride,2025-01-01,2,×1 ▲6 ◎4 ○5 △2 注3,4-5  140円(1),4-5-2  170円(1),,2,飯田 威文  埼,玉,53,67,A3,追,3.92,79.84,3,12.7,nan,２車身,先制３番手
2320250101010002,toride,2025-01-01,2,×1 ▲6 ◎4 ○5 △2 注3,4-5  140円(1),4-5-2  170円(1),,3,山城 光央  静,岡,55,64,A3,追,3.92,68.75,5,12.7,nan,１/４車輪,流れ込みで
2320250101010002,toride,2025-01-01,2,×1 ▲6 ◎4 ○5 △2 注3,4-5  140円(1),4-5-2  170円(1),,4,貝原 涼太  栃,木,27,125,A3,逃,3.92,75.90,1,12.8,逃,nan,突っ張って
2320250101010002,toride,2025-01-01,2,×1 ▲6 ◎4 ○5 △2 注3,4-5  140円(1),4-5-2  170円(1),,5,岩橋 則明  埼,玉,52,78,A3,追,3.92,81.00,2,12.8,ク,１/２車輪,番手迫るも
2320250101010002,toride,2025-01-01,2,×1 ▲6 ◎4 ○5 △2 注3,4-5  140円(1),4-5-2  170円(1),,6,伊藤 嘉浩  岐,阜,47,79,A3,両,3.92,66.62,6,12.5,nan,２車身,花村共倒れ
2320250101010003,toride,2025-01-01,3,△3 ×1 ▲6 ◎2 ○5 注4,2-5  130円(1),2-5-1  350円(2),,1,三澤 勝成  宮,城,47,83,A3,追,3.93,70.95,3,12.6,nan,１車身１/２,３番手追上
2320250101010003,toride,2025-01-01,3,△3 ×1 ▲6 ◎2 ○5 注4,2-5  130円(1),2-5-1  350円(2),,2,三木 健正  岡,山,23,125,A3,逃,3.92,78.75,1,12.7,逃,nan,好機叩いて
2320250101010003,toride,2025-01-01,3,△3 ×1 ▲6 ◎2 ○5 注4,2-5  130円(1),2-5-1  350円(2),,3,佐川 拓也  福,島,35,99,A3,逃,3.93,66.95,6,17.4,nan,大差,飛びつけず
2320250101010003,toride,2025-01-01,3,△3 ×1 ▲6 ◎2 ○5 注4,2-5  130円(1),2-5-1  350円(2),,4,兵動 秀治  広,島,45,97,A3,追,3.92,66.81,5,13.2,nan,７車身,遅れ割込れ
2320250101010003,toride,2025-01-01,3,△3 ×1 ▲6 ◎2 ○5 注4,2-5  130円(1),2-5-1  350円(2),,5,小林 健  岡,山,54,67,A3,追,3.92,81.53,2,12.5,ク,１車輪,三木マーク
2320250101010003,toride,2025-01-01,3,△3 ×1 ▲6 ◎2 ○5 注4,2-5  130円(1),2-5-1  350円(2),,6,関戸 努  宮,城,49,82,A3,追,3.85,66.26,4,12.6,nan,２車身,前を追って
2320250101010004,toride,2025-01-01,4,◎1 ○3 △5 ▲6 注4 ×2,1-3  170円(1),1-3-5  220円(1),,1,今井 希  埼,玉,23,125,A3,逃,3.85,76.77,1,12.3,逃,nan,正攻法逃げ
2320250101010004,toride,2025-01-01,4,◎1 ○3 △5 ▲6 注4 ×2,1-3  170円(1),1-3-5  220円(1),,2,倉岡 慎太郎  熊,本,57,59,A3,追,3.92,77.09,5,12.5,nan,３車身,目標が全然
2320250101010004,toride,2025-01-01,4,◎1 ○3 △5 ▲6 注4 ×2,1-3  170円(1),1-3-5  220円(1),,3,土屋 仁  茨,城,49,84,A3,追,3.92,85.66,2,12.2,ク,１/２車身,絶好で迫る
2320250101010004,toride,2025-01-01,4,◎1 ○3 △5 ▲6 注4 ×2,1-3  170円(1),1-3-5  220円(1),,4,土居 佑次  高,知,27,113,A3,逃,3.92,68.27,6,12.8,nan,２車身,突っ張られ
2320250101010004,toride,2025-01-01,4,◎1 ○3 △5 ▲6 注4 ×2,1-3  170円(1),1-3-5  220円(1),,5,落合 豊  茨,城,53,69,A3,追,3.77,71.46,3,12.3,nan,１車身１/２,３番手３着
2320250101010004,toride,2025-01-01,4,◎1 ○3 △5 ▲6 注4 ×2,1-3  170円(1),1-3-5  220円(1),,6,阿部 晃  宮,城,44,86,A3,追,3.92,66.28,4,12.4,nan,２車身,先手４番手
2320250101010005,toride,2025-01-01,5,×1 注4 ◎6 ○7 △2 ▲5,7-2  130円(1),7-2-5  170円(1),,1,白濱 一平  長,崎,31,111,A3,両,3.92,78.66,7,16.5,nan,大差,キメられて
2320250101010005,toride,2025-01-01,5,×1 注4 ◎6 ○7 △2 ▲5,7-2  130円(1),7-2-5  170円(1),,2,大崎 智久  青,森,42,89,A3,追,3.92,80.92,2,12.8,ク,１/４車輪,番手迫るも
2320250101010005,toride,2025-01-01,5,×1 注4 ◎6 ○7 △2 ▲5,7-2  130円(1),7-2-5  170円(1),,3,丸山 勝也  静,岡,45,85,A3,追,3.86,68.40,4,13.0,nan,４車身,流れ込みで
2320250101010005,toride,2025-01-01,5,×1 注4 ◎6 ○7 △2 ▲5,7-2  130円(1),7-2-5  170円(1),,4,柴田 昌樹  愛,知,49,79,A3,追,3.92,69.12,5,13.1,nan,２車身,白濱共倒れ
2320250101010005,toride,2025-01-01,5,×1 注4 ◎6 ○7 △2 ▲5,7-2  130円(1),7-2-5  170円(1),,5,佐藤 正吾  宮,城,41,88,A3,追,3.83 3.92,74.73,3,12.8,nan,１車身,流れ込みで
2320250101010005,toride,2025-01-01,5,×1 注4 ◎6 ○7 △2 ▲5,7-2  130円(1),7-2-5  170円(1),,6,郷坪 和博,神奈川,55,70,A3,追,3.86,63.52,6,13.2,nan,２車身,単騎で苦戦
2320250101010005,toride,2025-01-01,5,×1 注4 ◎6 ○7 △2 ▲5,7-2  130円(1),7-2-5  170円(1),,7,佐々木 亮太  青,森,20,125,A3,逃,3.85,78.52,1,12.9,逃,nan,ホーム叩き
2320250101010006,toride,2025-01-01,6,△5 ×1 ○2 ▲3 ◎4 注7,7-5  500円(3),7-5-3  770円(3),,1,濱田 芽生  福,井,22,126,L1,両,3.77,44.64,7,12.6,nan,２車身,どん尻では
2320250101010006,toride,2025-01-01,6,△5 ×1 ○2 ▲3 ◎4 注7,7-5  500円(3),7-5-3  770円(3),,2,河内 桜雪  群,馬,22,122,L1,両,3.77,50.82,5,12.8,nan,２車身,外に浮いて
2320250101010006,toride,2025-01-01,6,△5 ×1 ○2 ▲3 ◎4 注7,7-5  500円(3),7-5-3  770円(3),,3,下条 未悠  富,山,24,118,L1,両,3.77,54.90,3,12.7,nan,１/４車輪,捲り一息で
2320250101010006,toride,2025-01-01,6,△5 ×1 ○2 ▲3 ◎4 注7,7-5  500円(3),7-5-3  770円(3),,4,塩田 日海,神奈川,26,122,L1,両,3.79,46.26,4,12.4,nan,２車身,追走阻まれ
2320250101010006,toride,2025-01-01,6,△5 ×1 ○2 ▲3 ◎4 注7,7-5  500円(3),7-5-3  770円(3),,5,宇野 紅音  岐,阜,21,124,L1,両,3.77,52.07,2,12.5,ク,３/４車身,切り替えて
2320250101010006,toride,2025-01-01,6,△5 ×1 ○2 ▲3 ◎4 注7,7-5  500円(3),7-5-3  770円(3),,6,山口 優依  愛,知,30,124,L1,両,3.79,48.41,6,13.0,nan,１/８車輪,叩き捲られ
