race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose
1220220929030001,aomori,2022-09-29,1,△2 注5 ○4 ◎1 ×6 ▲3,4-1  730円(2),"4-1-6  5,890円(24)",1,柳原 司  大,阪,37,98,A2,両,3.92,81.35,2,12.0,ク,３/４車輪,nan
1220220929030001,aomori,2022-09-29,1,△2 注5 ○4 ◎1 ×6 ▲3,4-1  730円(2),"4-1-6  5,890円(24)",2,森川 剛,神奈川,43,89,A2,追,3.92,82.64,6,12.4,nan,６車身,nan
1220220929030001,aomori,2022-09-29,1,△2 注5 ○4 ◎1 ×6 ▲3,4-1  730円(2),"4-1-6  5,890円(24)",3,渡邉 藤男  栃,木,56,57,A2,追,3.85,82.40,4,11.9,nan,１車身１/２,nan
1220220929030001,aomori,2022-09-29,1,△2 注5 ○4 ◎1 ×6 ▲3,4-1  730円(2),"4-1-6  5,890円(24)",4,小出 慎也,和歌山,31,109,A2,逃,3.92,80.30,1,12.2,逃,nan,nan
1220220929030001,aomori,2022-09-29,1,△2 注5 ○4 ◎1 ×6 ▲3,4-1  730円(2),"4-1-6  5,890円(24)",5,阿部 英光  宮,城,40,89,A2,追,3.92,81.66,5,11.7,nan,１車身,nan
1220220929030001,aomori,2022-09-29,1,△2 注5 ○4 ◎1 ×6 ▲3,4-1  730円(2),"4-1-6  5,890円(24)",6,早川 成矢  埼,玉,46,78,A2,両,3.92,80.07,3,11.9,nan,１/２車身,nan
1220220929030002,aomori,2022-09-29,2,◎4 ○1 注3 △2 ×5 ▲6,"3-1  3,370円(15)","3-1-4  6,460円(27)",1,松山 正和  静,岡,51,76,A2,追,3.92,83.31,2,11.8,差,３/４車輪,nan
1220220929030002,aomori,2022-09-29,2,◎4 ○1 注3 △2 ×5 ▲6,"3-1  3,370円(15)","3-1-4  6,460円(27)",2,松本 一成  新,潟,47,77,A2,逃,3.93,78.80,6,12.4,nan,６車身,nan
1220220929030002,aomori,2022-09-29,2,◎4 ○1 注3 △2 ×5 ▲6,"3-1  3,370円(15)","3-1-4  6,460円(27)",3,小谷田 公則  福,島,41,88,A2,追,3.92,81.63,1,11.6,差,nan,nan
1220220929030002,aomori,2022-09-29,2,◎4 ○1 注3 △2 ×5 ▲6,"3-1  3,370円(15)","3-1-4  6,460円(27)",4,福森 慎太郎  千,葉,45,84,A2,逃,3.92,83.75,3,12.0,nan,１/２車身,nan
1220220929030002,aomori,2022-09-29,2,◎4 ○1 注3 △2 ×5 ▲6,"3-1  3,370円(15)","3-1-4  6,460円(27)",5,井上 雄三  埼,玉,39,88,A2,両,3.92,84.09,5,11.7,nan,１/４車輪,nan
1220220929030002,aomori,2022-09-29,2,◎4 ○1 注3 △2 ×5 ▲6,"3-1  3,370円(15)","3-1-4  6,460円(27)",6,武田 靖夫  茨,城,49,76,A2,追,3.92,76.33,4,11.6,nan,１車輪,nan
1220220929030003,aomori,2022-09-29,3,×2 ▲6 ◎4 ○1 注5 △3,"1-2  2,680円(8)","1-2-6  10,160円(33)",1,佐々木 健司  青,森,48,76,A1,追,3.92,83.37,1,11.8,差,nan,nan
1220220929030003,aomori,2022-09-29,3,×2 ▲6 ◎4 ○1 注5 △3,"1-2  2,680円(8)","1-2-6  10,160円(33)",2,小田倉 勇二  埼,玉,38,91,A1,両,3.92,83.81,2,11.8,ク,１車身,nan
1220220929030003,aomori,2022-09-29,3,×2 ▲6 ◎4 ○1 注5 △3,"1-2  2,680円(8)","1-2-6  10,160円(33)",3,小西 誠也  三,重,46,80,A2,追,3.92,83.48,5,11.9,nan,１車身１/２,nan
1220220929030003,aomori,2022-09-29,3,×2 ▲6 ◎4 ○1 注5 △3,"1-2  2,680円(8)","1-2-6  10,160円(33)",4,松澤 敬輔  宮,城,34,97,A2,両,3.92,86.12,4,12.0,nan,３/４車輪,nan
1220220929030003,aomori,2022-09-29,3,×2 ▲6 ◎4 ○1 注5 △3,"1-2  2,680円(8)","1-2-6  10,160円(33)",5,南 蓮,和歌山,23,115,A2,逃,3.93,80.73,6,12.9,nan,９車身,nan
